user,stratum,history_length,lp_current,lp_metadata_first_full,lp_metadata_first_minus_all_recovered,lp_metadata_first_minus_recovered_slice8,lp_metadata_first_minus_matched_visible_slice8,net_reallocation,recovered_all_contribution,residual_layout_effect,recovered_slice8_contribution,matched_visible_slice8_contribution
A1RQCHEUH50KQU,tail_hit,4,-0.48202404379844666,-0.6147340536117554,-0.6085240840911865,-0.5903373956680298,-0.5527693629264832,-0.13271000981330872,-0.006209969520568848,-0.12650004029273987,-0.024396657943725586,-0.06196469068527222
A2OV9WUKLZHJEW,tail_hit,5,-0.2316848337650299,-0.6053251624107361,-0.9317225217819214,-0.7610534429550171,-0.8170671463012695,-0.3736403286457062,0.3263973593711853,-0.7000376880168915,0.155728280544281,0.21174198389053345
A3M7YXF4H84X5V,tail_hit,7,-0.9646113514900208,-1.0693237781524658,-1.0775822401046753,-1.0684654712677002,-1.054398536682129,-0.10471242666244507,0.008258461952209473,-0.11297088861465454,-0.000858306884765625,-0.014925241470336914
A3643PGL1V9Q7L,tail_hit,4,-0.9797553420066833,-0.5726275444030762,-0.5718761086463928,-0.5667923092842102,-0.5620631575584412,0.4071277976036072,-0.0007514357566833496,0.4078792333602905,-0.005835235118865967,-0.01056438684463501
A3U4KMKSO3OWU1,tail_hit,3,-1.2130801677703857,-1.0126745700836182,-0.9714013934135437,-0.9946750402450562,-1.0153217315673828,0.20040559768676758,-0.04127317667007446,0.24167877435684204,-0.01799952983856201,0.0026471614837646484
A2JVH8SM0HB9QX,tail_hit,8,-1.1822922229766846,-6.321435928344727,-6.560418605804443,-6.489251136779785,-6.306723117828369,-5.139143705368042,0.2389826774597168,-5.378126382827759,0.1678152084350586,-0.014712810516357422
AH3YDMM67FS3S,tail_hit,5,-0.7932613492012024,-0.8516989946365356,-0.8044512867927551,-0.8254786729812622,-0.8611734509468079,-0.05843764543533325,-0.04724770784378052,-0.011189937591552734,-0.026220321655273438,0.009474456310272217
A2CQPE55ACXIJD,tail_hit,6,-0.3848787844181061,-1.8115835189819336,-1.7827074527740479,-1.8745384216308594,-1.8187313079833984,-1.4267047345638275,-0.028876066207885742,-1.3978286683559418,0.06295490264892578,0.007147789001464844
A3HUOLUSKJV56M,tail_hit,4,-1.0758594274520874,-0.8945100903511047,-0.9393293261528015,-0.9018818736076355,-0.9088171124458313,0.18134933710098267,0.04481923580169678,0.1365301012992859,0.007371783256530762,0.014307022094726562
A11VQ0T0RHR4BC,tail_hit,3,-1.2425744533538818,-1.310162901878357,-1.2791515588760376,-1.2930026054382324,-1.3084532022476196,-0.0675884485244751,-0.031011343002319336,-0.03657710552215576,-0.01716029644012451,-0.0017096996307373047
