arm,sample_key,target_group,graph_covered,baseline_rank,candidate_rank,baseline_Recall@5,baseline_NDCG@5,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,baseline_MRR,candidate_Recall@5,candidate_NDCG@5,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,candidate_MRR,target_in_baseline_beam50,target_in_candidate_beam50,new_hit_at10_outside_A_beam,changed,broad_harm
B,A39H1GO9E3YQIB:15:B008KGR356,head,1,22,27,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1,1,0,1,0
B,A39H1GO9E3YQIB:17:B0096TKR04,head,1,8,14,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,1,1
B,A39H1GO9E3YQIB:37:B00FAQW0NO,tail,1,4,5,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1,1,0,1,0
B,A39H1GO9E3YQIB:3:B003JQT4Y0,head,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
B,A39JN8YFFEBC5L:6:B002OFCW5A,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3BSIYNVBK1J62:4:B0077QSLB0,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3C89WADVMXRNL:1:B006O6EP14,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3C9YGB4H90PDE:10:B007DB2VZQ,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3C9YGB4H90PDE:7:B007G3VAVC,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3CMO06ZIN0BMX:6:B000MWX9MW,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
B,A3CPRB9JUGRKAA:5:B004K3AHGU,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3DQN9Y059YUNK:13:B00555TX76,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3G5BIFX6VS1OP:4:B000J3ZVMK,head,1,11,12,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,1,1,0,1,0
B,A3G5MOHY1U635N:14:B002RL7VRK,tail,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
B,A3GCPNKE99I8X8:2:B000U4CUHC,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3GXCVFBERAS59:2:B000F676D8,head,1,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0,1,0,1,0
B,A3H1A6EJHBEBG6:3:B003TPPXAU,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3I9XZGYARBLS4:12:B00BRI99SS,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,A3ILREXBYDQ12W:3:B004478GQK,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3IS0E1S646WUQ:2:B005QUQ9A4,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3J13HGUNQ0D4:2:B000GHDR1G,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3KJ9UTP3TSDJW:6:B0086USOLS,head,1,8,8,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,1,1,0,1,0
B,A3KY68OTSNHM3G:1:B00000JHX8,head,1,4,3,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
B,A3LF53L0WE6CWM:1:B00295WCJQ,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3LIXTJBXQNFBB:2:B005VPRF16,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
B,A3LZ0E3MHF4YX0:2:B001P5GRF6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3M2O06MCHJG18:16:B008IZH4JE,head,1,11,15,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,1,0
B,A3M2O06MCHJG18:18:B0051MMFRS,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3M2O06MCHJG18:2:B003P8IXTY,head,1,27,26,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,1,1,0,1,0
B,A3M2O06MCHJG18:7:B006ROJQRQ,head,1,9,7,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,1,0
B,A3N041QAKY7BVW:1:B0006H4AXU,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3N041QAKY7BVW:2:B0012SDXUI,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3P3X4WTM6WGRY:4:B004MGMIRQ,head,1,33,,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
B,A3QUM7IJF6VZTY:2:B003I4DS22,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3RYSRBRTZB0JD:6:B00C6PRJ0G,head,1,23,22,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,1,1,0,1,0
B,A3RYSRBRTZB0JD:9:B00B28GVLG,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3TLW7OD23CYZI:3:B002MUANJE,head,1,16,15,0.0,0.0,0.0,0.0,1.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,1,0
B,A3TOAC9JZX8IFS:1:B004P90PIO,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3TOAC9JZX8IFS:5:B002WB186K,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3UJRNI8UR4871:15:B00C44P19U,tail,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A3VLR8E2FE4KGA:3:B004N7NFSK,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,A3VX2IRZ5Q3LZW:6:B007Q0OEI6,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
B,A3VX2IRZ5Q3LZW:8:B00D5WUC58,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A41FH2WA010UH:4:B000Y922NA,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A4EUL79IT6AUP:7:B00ATWUE2S,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A4IL0CLL27Q33:2:B003CRJU36,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A53ZNNFKWO2LG:6:B0006PKZBI,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,A5NIQWTH7QVM:3:B00000DMCE,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
B,A5X1B2HBQUR3P:3:B00008URUQ,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
B,A64L1DIZQQ28J:1:B002RL7W9C,tail,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,1,0
B,A6YEAHCVOHKWM:4:B003GIS8T8,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A7LD57FN1M3NL:1:B0007UPXM8,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A7W6LSGB2BJ8H:2:B002LNHJIU,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A8JKTR3DLGUD0:2:B002BRSCJ6,head,1,33,24,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1,1,0,1,0
B,A8KM4YOB8FGGH:14:B006ROJJ2I,head,1,5,2,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
B,A8KM4YOB8FGGH:17:B007X9DRWO,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A8KM4YOB8FGGH:36:B0047WZH0U,tail,1,8,9,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,1,1,0,1,0
B,A8S04J0CDSOU5:2:B005KITK6C,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A9JWP771B3C29:2:B000ELYJFC,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,A9KOI06S9JLXQ:2:B005QZOYEM,tail,1,28,24,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1,1,0,1,0
B,AAOYOZ470S2FT:3:B0000789T0,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AAOYOZ470S2FT:8:B0021OKIKA,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AB8JVVE1NZIKC:2:B003DV78JO,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AC82TH39WO32T:2:B002VLP67S,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,ACDU5YGSYPC2O:1:B0002YDPX8,tail,1,37,36,0.0,0.0,0.0,0.0,1.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,1,1,0,1,0
B,ACHG3OEASC1Q4:3:B0038AJYSS,head,1,5,5,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1,1,0,1,0
B,ADUTJST3AFK86:1:B00000JD5S,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AERBY54RWPSO9:2:B0042ESGRO,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,AERBY54RWPSO9:6:B006CC0TQ0,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
B,AF77G6NFY4GZR:4:B004MWJLFC,head,1,13,18,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,1,1,0,1,0
B,AFITCO8MIFCHV:1:B000MEYJR4,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AFP43ZIYYKFWZ:1:B004BNQY5C,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AG88PJVD9RI74:4:B00A88F3UQ,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AGAOLD7VKRU6B:4:B0002YDPY2,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AGFGY4EJ37VS2:32:B00CANHVUC,head,1,8,10,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,1,1,0,1,0
B,AGOTAY0FGQEIA:1:B0009ICKBU,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,AGR0MOEYP1EBX:9:B00146G71U,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AJ2FDNZ3COBFN:15:B007Z8U7CG,head,1,12,17,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1,1,0,1,0
B,AJ2FDNZ3COBFN:1:B0002HR3L0,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AJ2FDNZ3COBFN:8:B008CNPIAE,head,1,19,25,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.04,1,1,0,1,0
B,AJLPS4A9HGOQK:23:B002CSRZKQ,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,AJLPS4A9HGOQK:9:B001ELK4K0,tail,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
B,AJVLR7M8EVNDN:1:B005PO8SX2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AMRZ5G7HF7I03:4:B007X90B46,head,1,7,10,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,1,1,0,1,0
B,AN2SCJ9PDVBIK:17:B008POZKJO,tail,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
B,AN2SCJ9PDVBIK:28:B00FO0QDIY,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AN2SCJ9PDVBIK:33:B00CEQ1HQE,tail,1,2,3,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
B,AN2SCJ9PDVBIK:7:B0060S315C,tail,1,20,18,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,1,1,0,1,0
B,AN5FCG0M8HWQF:1:B006L7KIWG,tail,1,20,20,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.05,1,1,0,1,0
B,APPCJX62WKIIP:13:B00ARQW1E0,head,1,5,9,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,1,1,0,1,0
B,APPCJX62WKIIP:15:B00CI6J5JQ,head,1,15,20,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.05,1,1,0,1,0
B,APPCJX62WKIIP:16:B00ATWUE1O,head,1,38,45,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,1,1,0,1,0
B,AQPA2UQUFRZ27:2:B0094U5B0G,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,ARWYGWXB243RI:4:B003AIM52A,head,1,17,18,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,1,1,0,1,0
B,AS28FDF5HME72:2:B000EEL8A8,tail,1,15,16,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.0625,1,1,0,1,0
B,ATTEBFVDTRQF3:2:B0015FRC2I,tail,1,4,1,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,AUOHOKWCO975I:1:B005N28TNU,head,1,19,20,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.05,1,1,0,1,0
B,AWIF8AR75LL9L:3:B009JGR4JQ,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AWK41RGQVGOU8:2:B0051EZAI2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AXD29NR7HM8VF:2:B00005MP02,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AXH4895HFVHVI:8:B0036IGZMU,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
B,AYVPBI6TRENK0:1:B003AQBBV8,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
B,AYVPBI6TRENK0:2:B004GX2MSK,tail,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
B,AZFF4CX9MQ4AE:2:B00A8HOVKA,head,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A10YHH9ONC9I5Q:6:B0018OXZF4,tail,1,,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0,1,0,1,0
C,A113YFEZBA50IM:7:B0042ESIUY,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A116J28MIS03J5:2:B00000IWHG,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A11WYHDB1YEZOX:3:B003YC9570,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A127GZ51PD786F:2:B004Z7H14M,head,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A12QYV3ARZX9TA:2:B0051U86Z0,tail,1,36,47,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.02127659574468085,1,1,0,1,0
C,A148F4ZOSD82OW:1:B004S8F7QM,head,1,9,14,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,1,1
C,A164O47CXA68XZ:2:B006O6EOTW,head,1,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0,1,1,1,0
C,A16A49TPIHCKFO:4:B005J146MI,tail,1,28,30,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,1,1,0,1,0
C,A16DMD58142HZ2:2:B001PPBC92,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A16KSJPKS03OQJ:4:B00008GYCZ,head,1,17,15,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,1,0
C,A189WLP4ITO78O:8:B00264GJL2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A19FRW264WZTGP:19:B0057QY0Z8,head,1,6,3,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A19GJX6TTSK0C0:13:B00D9LWJTC,head,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A19XNAQ2TG01QW:15:B008DBZC92,tail,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A19XNAQ2TG01QW:21:B00BSWSAXS,tail,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A1AA62JAHGF2TR:4:B0027YN5H2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1B0N7WV5RR9VS:5:B000GYSZES,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1BYJHK7RB7N7C:20:B004N0YB8K,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1BYJHK7RB7N7C:2:B000ULIYLQ,tail,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A1BYJHK7RB7N7C:7:B001GWIB52,tail,1,2,3,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A1C8F8ZGRIYD8E:3:B001QBTAOY,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1CJNB6J9U2K6C:2:B004LOKRDG,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A1DD9MSMEKYOVW:24:B000067PWG,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1DD9MSMEKYOVW:30:B0085UA9SK,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1DD9MSMEKYOVW:56:B00ADKNOJ6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1E11XUBLN0IBQ:1:B004LKWOL8,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1E1LEVQ9VQNK:5:B009Q3J99A,head,1,2,3,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A1H4IG6PK1O1MO:4:B0009XBY3A,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1HVR12V7N8QUG:2:B00ABVYGEE,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1HVR12V7N8QUG:8:B00ATX7JPM,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A1K2WB6SWWN78K:6:B003B7Q5YY,tail,1,17,23,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,1,1,0,1,0
C,A1K8J6UTV9YAW7:11:B0037BMCFK,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1M6YL1SSVVWZY:4:B00008MIGQ,head,1,13,14,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,1,0
C,A1M8AYAL3L8ACP:100:B001JQLJGS,tail,1,15,9,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,1,1,0,1,0
C,A1M8AYAL3L8ACP:28:B00021Z1XS,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1M8AYAL3L8ACP:38:B00000IZOX,head,1,,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023255813953488372,0,1,0,1,0
