item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B000ETRE6K,2100 29586 3184 5721 1996 357,2100 29586 3184 5721 1996,6,24,-23.68182945251465,-21.746715545654297,0.009288787841796875,-0.653857413376894
B000ETREBK,2100 29586 3184 5721 1996 536,2100 29586 3184 5721 1996,5,27,-23.671987533569336,-21.687673568725586,0.06833076477050781,-0.3712904415918832
B000ETREHE,1871 18450 2880 1304 4088,1871 18450 2880 1304,5,2,-16.08609390258789,-17.63673210144043,3.9301395416259766,-2.769185714390252
B000ETREI8,1871 358 4088 2802 7439,1871 358 4088 2802,5,16,-22.518770217895508,-27.395668029785156,0.0,-0.8821160653578737
B000ETREN8,1871 14527 22269 8438 15899,1871 14527 22269 8438,29,75,-17.644214630126953,-20.35733985900879,0.0,-1.0409859611167782
B000ETRENI,14527 3822 4088 17956 4183 632,14527 3822 4088 17956 4183,165,1580,-22.40635871887207,-12.2123384475708,0.533421516418457,0.2757969828125715
B000ETRENS,14527 3822 4088 9378 295,14527 3822 4088 9378,18,106,-23.63983917236328,-19.439231872558594,0.0,-0.23035410096078301
B000ETREQA,14527 1370 6688 14297 18592,14527 1370 6688 14297,8,5,-22.89329719543457,-24.00404167175293,0.0,-2.416046425283829
B000ETRF3W,2100 1088 23856 4088 8511,2100 1088 23856 4088,9,11,-22.225337982177734,-25.53799819946289,0.0,-1.7896731172632734
B000ETRFHS,14527 3822 8990 3595 1370,14527 3822 8990 3595,9,6,-21.73113441467285,-19.227230072021484,0.0,-2.3602179757308868
B000ETRFJQ,14527 1370 12588 11278 403,14527 1370 12588 11278,5,18,-19.872360229492188,-13.480352401733398,0.0,-0.7677057141801296
B000ETRFRS,1871 2561 20649 3233 630,1871 2561 20649 3233,6,3,-17.260454177856445,-6.284280776977539,0.0,-2.5997675624322074
B000ETTFTE,467 1476 2781 20068 9129,467 1476 2781 20068,4,2,-25.36740493774414,-26.175138473510742,2.4803552627563477,-2.5685150189281014
B000EUD9KE,387 5748 1886 1694 2829,387 5748 1886 1694,3,0,-21.605356216430664,-23.09684181213379,0.0,-3.9266385030812962
B000EUDAWG,3203 14588 2046 288 18612,3203 14588 2046 288,4,34,-21.237903594970703,-20.65610694885254,0.0,0.05615357323505599
B000EUHKUE,2100 20811 7377 11599 1337,2100 20811 7377 11599,90,1910,-22.95672607421875,-13.999662399291992,0.0,1.0690420621550913
B000EUKRY0,2244 2601 11537 20527 14776,2244 2601 11537 20527,87,640,-27.31276512145996,-21.372638702392578,0.0,0.009881973947237555
B000EULX8E,14527 3822 11416 3605 17307,14527 3822 11416 3605,15,19,-22.711997985839844,-19.41506004333496,0.0,-1.7511539123814828
B000EULX9I,1871 2495 4088 9378 295,1871 2495 4088 9378,42,253,-22.653156280517578,-18.30257797241211,0.0,-0.19486860692511598
B000EULXA2,1871 13817 3995 14518 7528,1871 13817 3995 14518,36,183,-22.43292808532715,-25.573423385620117,0.0,-0.365825947119804
B000EULXAM,1871 358 6085 12417 1907,1871 358 6085 12417,18,78,-20.271297454833984,-17.566659927368164,0.0,-0.5354004613219008
B000EULXBG,2244 13243 4088 15474 9378,2244 13243 4088 15474,12,30,-25.602148056030273,-21.603179931640625,0.0,-1.0887303147208716
B000EULXG6,2100 1088 5051 2137 905,2100 1088 5051 2137,11,7,-21.333332061767578,-20.89800262451172,0.0,-2.408172368852922
B000EULZDM,467 1476 8749 5238 10138,467 1476 8749 5238,7,0,-24.344430923461914,-22.962688446044922,0.0,-4.688778555128193
B000EULZPU,1871 1861 1125 4832 15348,1871 1861 1125 4832,4,0,-19.15719223022461,-19.20125961303711,0.0,-4.177952931362203
B000EULZRS,387 232 4088 2802 7439,387 232 4088 2802,6,16,-22.052745819091797,-27.52328872680664,0.0,-1.049170150021041
B000EUMP72,25636 2252 20566 24274 2370,25636 2252 20566 24274,7,24,-25.264385223388672,-22.91783905029297,0.0,-0.7969582570175664
B000EUMP9K,25636 2252 15025 877 3873,25636 2252 15025 877,7,3,-25.026962280273438,-23.507112503051758,0.0,-2.74286840607288
B000EVLZ9U,467 895 2190 7142 2108,467 895 2190 7142,10,59,-21.635589599609375,-22.390857696533203,0.0,-0.2461272986378784
B000EWHL5G,3127 22215 17539 17871 26141,3127 22215 17539 17871,6,30,-25.06817626953125,-21.759990692138672,0.0,-0.4348038473142086
B000EWWYM6,17582 1723 1990 3691 2029,17582 1723 1990 3691,5,0,-20.75759506225586,-11.845865249633789,0.0,-4.3786236268243535
B000EX0GW0,25636 2564 6470 13840 8690,25636 2564 6470 13840,5,6,-25.411088943481445,-21.34636878967285,0.0,-1.8136742693628172
B000EX2OQG,11109 3650 9599 6933 5322,11109 3650 9599 6933,10,17,-22.111190795898438,-21.93068504333496,0.0,-1.469902730259994
B000EXRSI0,3127 303 19747 7815 8437,3127 303 19747 7815,8,18,-19.81068992614746,-18.712202072143555,0.0,-1.203023785437976
B000EYF5IO,25636 4952 2141 1709 25092 632,25636 4952 2141 1709 25092,8,2,-23.52275848388672,-22.87943458557129,-0.507354736328125,-3.2045037856480985
B000EYF6TM,5364 2935 29072 22375 1931,5364 2935 29072 22375,37,711,-24.155649185180664,-21.221691131591797,0.0,0.9623061305275593
B000EYF7RS,467 4142 20529 21206 8375,467 4142 20529 21206,8,45,-24.11383819580078,-21.34436798095703,0.0,-0.3030821915653501
B000F1MBRE,3127 1394 2295 3844 1720,3127 1394 2295 3844,6,10,-21.96220588684082,-13.934746742248535,0.0,-1.5011552737640983
B000F1QK9O,3127 1394 7041 4740 2815,3127 1394 7041 4740,3,9,-23.689605712890625,-18.928970336914062,0.0,-0.982199523914856
B000F1ST1Q,740 994 4837 6244 14550,740 994 4837 6244,17,87,-22.183002471923828,-25.927963256835938,0.0,-0.3712904415918832
B000F2JZKO,26190 6644 6914 17434 124,26190 6644 6914 17434,8,47,-21.054927825927734,-11.025774002075195,0.0,-0.2600648064816582
B000F3GNW6,1871 1861 9268 1125 12565,1871 1861 9268 1125,5,16,-18.502614974975586,-12.13328742980957,0.0,-0.8821160653578737
B000F3J8RI,5364 4226 11326 6730 14884,5364 4226 11326 6730,6,0,-23.169321060180664,-22.820659637451172,0.0,-4.545677711487521
B000F3O1IY,740 5748 22345 6928 9668,740 5748 22345 6928,9,15,-21.248315811157227,-18.386516571044922,0.0,-1.491180128707276
B000F3S09K,17582 3875 14987 13732 20319,17582 3875 14987 13732,4,14,-22.229000091552734,-19.833215713500977,0.0,-0.8106571013757282
B000F3S0B8,17582 1228 3875 25312 12734,17582 1228 3875 25312,12,59,-21.114097595214844,-17.270299911499023,0.0,-0.4204806857826551
B000F3SYY6,467 4142 28188 5127 10426,467 4142 28188 5127,9,23,-22.25452423095703,-19.548934936523438,0.0,-1.0750197314823637
B000F3V2MW,11109 5449 15308 10813 4522,11109 5449 15308 10813,27,106,-20.376903533935547,-18.91761589050293,0.0,-0.6267693735490294
B000F3V2R2,11109 5449 9159 12705 29538,11109 5449 9159 12705,8,4,-20.277080535888672,-17.345443725585938,0.0,-2.61671712074598
B000F44PGQ,3203 4322 27376 17304 1271,3203 4322 27376 17304,10,11,-22.999496459960938,-18.850475311279297,0.0,-1.8897565758202575
B000F487F6,2948 1964 8191 1538 24805,2948 1964 8191 1538,10,60,-23.33499526977539,-28.807294845581055,0.0,-0.2294602461526658
B000F487GA,2948 1964 8191 2275 21764,2948 1964 8191 2275,7,53,-22.006921768188477,-30.449567794799805,0.0,-0.015949720666286638
B000F487KQ,2100 20811 2472 4343 26037,2100 20811 2472 4343,8,25,-25.2829647064209,-28.148258209228516,0.0,-0.8821160653578737
B000F49UY8,2341 9062 16749 12759 27222 536,2341 9062 16749 12759 27222,19,358,-20.8394718170166,-10.31801700592041,1.3063864026750842,0.9307858404439902
B000F49VBA,2341 9062 158 22201 6655,2341 9062 158 22201,4,23,-23.444807052612305,-19.2405948638916,0.0,-0.3278053296521435
B000F4ABNC,3203 4322 7326 17864 2297,3203 4322 7326 17864,25,134,-22.772964477539062,-14.642582893371582,0.0,-0.317842607148469
B000F4C4W8,14295 5065 12415 2943 5391,14295 5065 12415 2943,5,33,-22.1191349029541,-22.01817512512207,0.0,-0.17393100743338685
B000F4ELZ6,740 14260 19967 3154 20246,740 14260 19967 3154,5,12,-22.98460578918457,-26.249671936035156,0.0,-1.1597478019561525
B000F4G5KK,2100 1073 7567 27331 12763,2100 1073 7567 27331,4,3,-22.86774253845215,-22.435535430908203,0.0,-2.2320427823068894
B000F4GHOE,2948 4517 3543 14872 11572,2948 4517 3543 14872,6,30,-22.308374404907227,-19.937910079956055,0.0,-0.4348038473142086
B000F4GHP8,11109 3650 5375 12868 24814,11109 3650 5375 12868,8,22,-22.89339828491211,-25.308923721313477,0.0,-1.0072792083118802
B000F4K3C6,467 3186 26880 30114 2302,467 3186 26880 30114,5,3,-22.19655990600586,-19.46276092529297,0.0,-2.43271347776904
B000F5FJVA,14295 13593 9363 4046 14589,14295 13593 9363 4046,5,6,-24.26218605041504,-25.531147003173828,0.0,-1.8136742693628172
B000F5OWSG,11109 5449 6182 11536 2768,11109 5449 6182 11536,3,0,-19.462087631225586,-12.129151344299316,0.0,-3.9266385030812962
B000F5SF52,5364 17334 4358 23449 6241,5364 17334 4358 23449,6,15,-23.131616592407227,-18.726993560791016,0.0,-1.1116905070023737
B000F5YYD4,14295 1871 3143 22205 23109,14295 1871 3143 22205,4,0,-22.155134201049805,-22.351648330688477,0.0,-4.177952931362203
B000F5Z2SU,467 27733 5993 14452 10076,467 27733 5993 14452,7,34,-23.331573486328125,-23.774677276611328,0.0,-0.4546720505309345
B000F5Z2V2,1871 8719 3533 4088 295,1871 8719 3533 4088,4,13,-22.4553165435791,-20.794170379638672,0.0,-0.8821160653578737
B000F676D8,2341 9062 16749 12759 27222 632,2341 9062 16749 12759 27222,31,1201,-20.796958923339844,-10.062938690185547,1.5614647184099475,1.6606101553189525
B000F6E50K,17582 542 3145 4198 496,17582 542 3145 4198,5,1,-20.221050262451172,-16.912986755371094,0.0,-3.2800113381562443
B000F6F8CY,2100 28373 30135 13631 18497 632,2100 28373 30135 13631 18497,22,557,-22.444791793823242,-11.134404182434082,0.9740759531656895,1.229218840097917
B000F6RWW8,9062 1501 17934 3346 25133,9062 1501 17934 3346,8,48,-21.573524475097656,-20.07569694519043,0.0,-0.23923071957881703
B000F75FQM,3203 12937 7623 12616 6972,3203 12937 7623 12616,6,16,-22.377750396728516,-17.92935562133789,0.0,-1.049170150021041
B000F7M8IA,2244 3127 6604 2124 151,2244 3127 6604 2124,24,114,-23.223093032836914,-11.496846199035645,0.0,-0.43882664858237064
B000F8I5AE,2100 1073 3918 13247 4956,2100 1073 3918 13247,16,97,-21.98177719116211,-21.655134201049805,0.07747268676757812,-0.20423635692871756
B000F8T026,5364 2935 29072 521 23330,5364 2935 29072 521,31,471,-22.8595027923584,-17.733356475830078,0.0,0.7252032022159414
B000F8TANU,740 459 3383 2427 158,740 459 3383 2427,5,18,-22.15715789794922,-20.6727352142334,2.9262590408325195,-0.7677057141801296
B000F8TC8S,467 2951 691 22529 1976,467 2951 691 22529,5,31,-22.074615478515625,-15.999258041381836,0.0,-0.23548890043282
B000F8VBBO,740 1438 324 1247 11933,740 1438 324 1247,2,0,-22.56094741821289,-20.945831298828125,0.0,-3.590166266460084
B000F8XC9S,740 5487 10224 25929 13850,740 5487 10224 25929,6,11,-21.28316879272461,-17.980188369750977,0.0,-1.4101834955583712
B000F8XF8Q,740 1438 3485 4595 10668,740 1438 3485 4595,8,37,-22.302949905395508,-17.6737060546875,0.0,-0.4964535845458897
B000F9ISX2,2341 18459 14801 27910 12868,2341 18459 14801 27910,7,0,-21.240459442138672,-20.150482177734375,0.0,-4.688778555128193
B000F9IV8Y,2341 10224 23260 4044 6396,2341 10224 23260 4044,21,133,-18.838695526123047,-13.316895484924316,0.0,-0.15467981131929598
B000F9IZFS,2341 9062 6963 11998 19910,2341 9062 6963 11998,11,47,-23.385051727294922,-28.976171493530273,0.0,-0.5623456783545908
B000F9J3M2,387 16500 14929 5974 9553,387 16500 14929 5974,6,33,-21.607681274414062,-20.109054565429688,0.0,-0.34098509209655425
B000F9O85E,387 9658 5768 12848 9245,387 9658 5768 12848,6,9,-22.692596435546875,-20.704681396484375,0.0,-1.6012387323210806
B000F9X792,740 459 3935 9013 158,740 459 3935 9013,14,94,-20.792373657226562,-14.781371116638184,0.0,-0.1062771689528148
B000F9YDKY,467 20225 7081 8852 10385,467 20225 7081 8852,4,8,-20.68792724609375,-19.162761688232422,0.0,-1.3447395873059858
B000F9ZG3M,740 5487 7493 1582 6977,740 5487 7493 1582,8,34,-19.29497718811035,-17.62588882446289,0.0,-0.5798351934849411
B000FA6APE,2100 2056 21246 16951 7651,2100 2056 21246 16951,12,49,-20.20184326171875,-18.57461929321289,0.0,-0.6044843287595931
B000FA6B2Q,5364 484 8995 1549 17484,5364 484 8995 1549,6,59,-21.822898864746094,-21.26967430114746,0.0,0.23344578162400786
B000FA6DXS,740 5487 10426 26782 6701,740 5487 10426 26782,7,9,-22.521648406982422,-23.91036605834961,0.0,-1.744339575961753
B000FAB7I4,2341 2383 15487 12294 5594,2341 2383 15487 12294,46,378,-22.97808265686035,-20.12250518798828,0.0,0.1160354062582103
B000FAMG3O,21677 24857 17593 10565 6064 357,21677 24857 17593 10565 6064,6,76,-22.29295539855957,-16.88155174255371,0.26936664581298686,0.4847602099049144
B000FBUZ86,3127 2738 12588 11278 782,3127 2738 12588 11278,4,9,-21.550350189208984,-15.138397216796875,-1.3487143516540527,-1.2335139521957625
B000FBUZUE,3127 2738 12588 4960 11278,3127 2738 12588 4960,8,47,-21.558929443359375,-20.633512496948242,0.0,-0.2600648064816582
B000FBX088,3127 2738 12588 11278 2576,3127 2738 12588 11278,5,92,-21.010866165161133,-12.44096851348877,1.3487143516540527,0.8417321982539718
B000FBX55Q,3127 2738 20901 900 6959,3127 2738 20901 900,25,65,-22.30445671081543,-15.632436752319336,0.0,-1.0373566635491578
B000FCDLCW,740 9722 8453 161 4642,740 9722 8453 161,8,11,-20.79177474975586,-17.685178756713867,0.0,-1.6784474821530502
B000FCI1Z4,3127 2738 1692 4267 7533,3127 2738 1692 4267,18,95,-23.77041244506836,-20.44733428955078,0.0,-0.3393728386235786
B000FCUS14,2100 1073 23856 4243 3272,2100 1073 23856 4243,4,2,-20.622207641601562,-14.429450988769531,0.0,-2.5685150189281014
B000FDAIHW,387 2201 6791 12660 6437,387 2201 6791 12660,4,0,-21.73641586303711,-19.671205520629883,0.0,-4.177952931362203
B000FDALPQ,2341 7334 3797 9425 6966,2341 7334 3797 9425,9,14,-24.01192283630371,-19.35552978515625,0.0,-1.5578715032059485
B000FDFZ5W,17582 1228 26806 18056 18942,17582 1228 26806 18056,5,18,-22.79317283630371,-19.764789581298828,0.0,-0.7677057141801296
B000FEBVEK,14295 1840 828 27886 6454,14295 1840 828 27886,5,0,-23.75291633605957,-24.935348510742188,0.0,-4.3786236268243535
B000FEIWQA,2412 2754 28376 189 659,2412 2754 28376 189,8,27,-22.230302810668945,-19.24821662902832,0.0,-0.8066085128497296
B000FEP8JY,25636 2252 22580 1822 13310,25636 2252 22580 1822,23,97,-24.071544647216797,-22.699129104614258,0.0,-0.5578763971722953
B000FFET52,467 2634 746 3634 3506,467 2634 746 3634,8,8,-21.490123748779297,-19.23676109313965,0.0,-1.9807283540259828
B000FFRZYE,740 4923 2190 11258 12011 632,740 4923 2190 11258 12011,8,34,-18.201751708984375,-9.709243774414062,0.5555720329284668,-0.5798351934849411
B000FGCY8K,14527 1370 3374 20981 16889,14527 1370 3374 20981,67,507,-21.433841705322266,-19.95741844177246,0.0,0.03664075901147523
B000FGECAI,467 1476 3304 10874 14957,467 1476 3304 10874,17,69,-23.110153198242188,-24.14727210998535,0.0,-0.6016024823847061
B000FGEZ1E,2100 1073 29578 6970 24439,2100 1073 29578 6970,16,64,-23.191152572631836,-21.591222763061523,0.0,-0.6174235111307915
B000FGGG52,21677 24857 28538 14231 23335,21677 24857 28538 14231,4,49,-23.381046295166016,-22.09919548034668,-0.793004035949707,0.4171669187723879
B000FGIWHM,2100 1073 11911 11723 7818,2100 1073 11911 11723,4,1,-24.25650978088379,-28.94598388671875,0.0,-3.0793406426940937
B000FGKD2E,3203 2601 1444 496 27357,3203 2601 1444 496,7,0,-22.1134090423584,-22.330875396728516,0.0,-4.688778555128193
B000FGKI2O,740 10138 14260 6438 22776,740 10138 14260 6438,3,1,-21.783843994140625,-17.619239807128906,0.0,-2.828026214413187
B000FH18FY,25636 16171 5472 24015 21803,25636 16171 5472 24015,29,15,-24.460195541381836,-14.806400299072266,0.0,-2.6242785934465562
B000FHQJLW,17582 1464 8453 4786 1195,17582 1464 8453 4786,26,309,-22.246435165405273,-17.262611389160156,0.0,0.4770850051064919
B000FIFIZY,467 1476 3042 2071 2027,467 1476 3042 2071,5,9,-22.31663703918457,-24.53043556213379,0.9076881408691406,-1.4341846476579132
B000FIN2E8,2341 2412 14421 9756 6795,2341 2412 14421 9756,32,224,-22.396127700805664,-19.72650909423828,0.0,-0.048092736179366824
B000FIOB2A,25636 22685 7932 3523 2564,25636 22685 7932 3523,23,57,-24.196462631225586,-21.57855796813965,0.0,-1.085943827372791
B000FIZ8YA,4183 18453 238 10652 858,4183 18453 238 10652,6,21,-20.26252555847168,-17.99498748779297,2.4116439819335938,-0.7844775957939589
B000FJ2HDE,3203 4072 11370 2999 5600,3203 4072 11370 2999,26,246,-24.193546295166016,-24.738611221313477,0.0,0.24948890646458466
B000FJ4A84,17582 542 17984 6533 3936,17582 542 17984 6533,29,193,-21.519344329833984,-18.36090660095215,0.0,-0.09984110490192144
B000FJ4AD4,2100 2983 4136 13762 1361,2100 2983 4136 13762,23,40,-21.474273681640625,-21.209257125854492,0.0,-1.4364268010636039
B000FJTP1G,740 14260 18762 16429 6579,740 14260 18762 16429,5,21,-21.735136032104492,-19.021263122558594,-1.5214800834655762,-0.6174235111307915
B000FJTZLQ,3203 11226 21242 31071 5821,3203 11226 21242 31071,15,54,-22.90586280822754,-15.972126007080078,0.0,-0.7233676762819865
B000FK3QAG,3203 11226 2558 8434 23335,3203 11226 2558 8434,5,12,-22.506336212158203,-22.053142547607422,0.0,-1.1597478019561525
B000FK3WDC,2100 1088 13412 2249 17255,2100 1088 13412 2249,100,1844,-22.0360050201416,-20.36799430847168,1.351880391438801,0.9290774355116165
B000FKCYAO,14295 13593 8780 10182 10396,14295 13593 8780 10182,19,42,-24.974903106689453,-22.791181564331055,0.0,-1.2016387436653133
B000FL3HJ0,467 1476 5542 20522 8944,467 1476 5542 20522,7,48,-24.828235626220703,-22.420963287353516,0.0,-0.11406757662481048
B000FMLVMO,2100 4558 10075 10561 26647 632,2100 4558 10075 10561 26647,9,77,-18.945524215698242,-7.772648811340332,-0.11016082763671875,0.11825778372682372
B000FMNZBY,2100 4558 10075 10561 26647 536,2100 4558 10075 10561 26647,7,81,-18.908803939819336,-7.5523271560668945,0.11016082763671875,0.4049716456785699
B000FMQ3AY,2100 4558 19199 10075 10561,2100 4558 19199 10075,6,25,-20.76870346069336,-14.107035636901855,0.0,-0.6138520787631947
B000FMQS90,3127 303 18413 969 5333,3127 303 18413 969,3,3,-18.92185401916504,-16.238492965698242,0.0,-1.9807283540259828
B000FN2FI2,2100 1088 30372 4522 27184,2100 1088 30372 4522,7,5,-21.87590980529785,-24.465932846069336,0.0,-2.2908832823298226
B000FN69PC,467 2634 11992 746 5464,467 2634 11992 746,7,3,-21.433351516723633,-22.31693458557129,0.0,-2.74286840607288
B000FNJU62,387 28793 2806 5013 9728,387 28793 2806 5013,4,3,-21.27197265625,-23.597293853759766,0.0,-2.2320427823068894
B000FNPMZK,387 2201 10026 8757 6093,387 2201 10026 8757,5,8,-19.032550811767578,-15.326428413391113,0.0,-1.5454102827681364
B000FNTGZC,387 28793 867 10913 346,387 28793 867 10913,3,20,-20.370241165161133,-18.342689514160156,0.0,-0.2130664363769892
B000FOHM2U,25636 27241 9629 12922 21555,25636 27241 9629 12922,6,6,-25.59665298461914,-22.54289436340332,-0.8781156539916992,-1.9807283540259846
B000FOQEH4,2412 14421 1859 1934 21979,2412 14421 1859 1934,10,188,-24.05501937866211,-23.11042594909668,0.0,0.9069943956986037
B000FOTAS4,17582 2198 17442 3742 3122,17582 2198 17442 3742,4,0,-21.29138946533203,-20.797380447387695,0.0,-4.177952931362203
B000FPCWXI,2341 9062 27336 15599 6513,2341 9062 27336 15599,19,45,-21.813838958740234,-19.218381881713867,0.0,-1.1334304936387802
B000FPCWXS,2341 9062 158 5333 11696,2341 9062 158 5333,4,10,-22.500879287719727,-18.913679122924805,0.0,-1.1334304936387802
B000FPDYOO,14295 4046 5369 16795 1953,14295 4046 5369 16795,5,14,-22.2326602935791,-18.05451774597168,0.0,-1.0113277968378789
B000FPE038,2341 9062 13125 3616 24040,2341 9062 13125 3616,20,219,-20.110553741455078,-17.48308563232422,-0.46178436279296875,0.39019899234487987
B000FPFD8O,2341 9062 13125 3797 7329,2341 9062 13125 3797,18,177,-20.97247314453125,-20.146724700927734,0.0,0.2804715228052075
B000FPHGW0,2100 1073 8553 5808 1273,2100 1073 8553 5808,6,19,-20.658594131469727,-9.04611587524414,0.0,-0.8821160653578737
B000FQ2DTA,467 1476 4182 12406 14553,467 1476 4182 12406,16,32,-23.878246307373047,-20.63287353515625,0.0,-1.3028486455968267
B000FQ9IG6,17582 1228 26297 26965 15237,17582 1228 26297 26965,26,303,-23.723190307617188,-22.106904983520508,0.0,0.45750852348139404
B000FQBCGK,2341 9062 6310 16749 2047,2341 9062 6310 16749,19,35,-21.750019073486328,-17.843461990356445,0.0,-1.3816101231143136
B000FQBG7U,2341 9062 13125 1596 12817,2341 9062 13125 1596,9,21,-21.76511573791504,-25.791507720947266,0.0,-1.1639672174988611
B000FS70QE,2341 9062 26806 15599 6513,2341 9062 26806 15599,29,174,-22.61720848083496,-18.155786514282227,0.0,-0.20319387572927639
B000FSIJ0K,14295 18312 1859 13426 29538 632,14295 18312 1859 13426 29538,24,207,-17.961917877197266,-7.657592296600342,0.7975848515828456,0.15572986809408818
B000FULOBE,2341 9062 16138 23757 346,2341 9062 16138 23757,12,8,-20.946063995361328,-14.512694358825684,0.0,-2.3663908348379668
B000FVE938,3127 303 1677 8677 3406,3127 303 1677 8677,8,14,-18.859840393066406,-13.731165885925293,0.0,-1.4466458680957253
B000FY03E4,3127 2917 765 1081 8636 536,3127 2917 765 1081 8636,17,246,-17.096553802490234,-10.776307106018066,0.0020615259806309183,0.6644327585272922
B000FZDIB8,3203 11226 1233 22055 9695,3203 11226 1233 22055,21,95,-21.705835342407227,-14.789502143859863,0.0,-0.4896550416729166
B000FZND4K,740 515 11148 10631 9013,740 515 11148 10631,9,13,-20.381271362304688,-20.504493713378906,0.0,-1.629330467188094
B000FZND9U,740 8803 21910 158 13774,740 8803 21910 158,5,13,-20.891048431396484,-23.05722999572754,0.0,-1.0827867608200243
B000FZNEJE,14295 515 2353 2039 941,14295 515 2353 2039,4,35,-19.611385345458984,-14.4202241897583,0.0,0.08472694567911354
B000FZP2XA,14295 515 30696 9741 8242,14295 515 30696 9741,6,18,-23.262004852294922,-21.56474494934082,0.0,-0.934759798843297
B000FZQL6W,1871 9516 18639 19139 9018,1871 9516 18639 19139,8,6,-22.536479949951172,-20.49767303466797,0.0,-2.2489923406206636
B000FZVNM4,2100 1073 23856 4522 6555,2100 1073 23856 4522,4,5,-22.624378204345703,-23.699899673461914,0.0,-1.7800576585638321
B000FZZ0M8,2100 11144 16331 1586 5045,2100 11144 16331 1586,4,31,-22.700620651245117,-25.594701766967773,0.0,-0.03481820497066934
B000G2FOLC,5364 29072 6244 3314 23330,5364 29072 6244 3314,13,51,-25.250499725341797,-21.699501037597656,0.0,-0.6418362318006761
B000G2HSMA,11109 5449 1040 3652 16997,11109 5449 1040 3652,7,27,-21.455093383789062,-20.95514488220215,0.0,-0.681445369895723
B000G2JQB6,387 6244 17067 19126 6615,387 6244 17067 19126,10,5,-21.22734260559082,-19.335615158081055,0.0,-2.6273555189510365
B000G3185M,14295 18312 1859 13426 29538 536,14295 18312 1859 13426 29538,7,3,-18.096580505371094,-8.465571403503418,-0.010394255320230528,-2.74286840607288
B000G32Z18,14295 18312 1859 13426 25376,14295 18312 1859 13426,11,0,-20.6756649017334,-19.291637420654297,0.0,-5.1162225699551325
B000G334Z4,14295 18312 1859 13426 29538 357,14295 18312 1859 13426 29538,27,223,-18.22604751586914,-9.2423677444458,-0.7871905962626133,0.11449705535511434
B000G3LR9Y,740 1438 346 20282 12304,740 1438 346 20282,14,90,-22.76169204711914,-24.9884033203125,0.0,-0.1495271527466322
B000G625JC,14351 6093 27572 16331 9707,14351 6093 27572 16331,5,0,-24.09778594970703,-20.324623107910156,0.0,-4.3786236268243535
B000G6F08A,2412 7340 15122 443 1466,2412 7340 15122 443,10,129,-21.95846939086914,-16.322019577026367,0.0,0.5315772699501302
B000G6Y6R6,1871 17869 9600 2604 7180,1871 17869 9600 2604,9,33,-21.784263610839844,-19.227853775024414,0.0,-0.7204747138014564
B000G8S436,467 14733 4571 3854 3745,467 14733 4571 3854,7,6,-22.674800872802734,-18.461387634277344,0.0,-2.123829197666657
B000G99IJY,21677 24857 23918 19765 27357,21677 24857 23918 19765,15,120,-24.397085189819336,-21.710216522216797,0.0,0.07008137497952482
B000GA75R0,740 540 2832 4889 9969,740 540 2832 4889,5,13,-21.331228256225586,-19.141101837158203,0.0,-1.0827867608200243
B000GA90XC,2341 9062 7520 20688 158,2341 9062 7520 20688,27,188,-19.75277328491211,-14.281499862670898,0.0,-0.055816351810443976
B000GAYMDA,467 1476 2577 22645 9799,467 1476 2577 22645,10,3,-23.01699447631836,-16.93089485168457,-0.8462632497151681,-3.0793406426940937
B000GBA60W,467 1476 1725 7293 6438,467 1476 1725 7293,34,345,-24.201828002929688,-22.437824249267578,0.6863231658935547,0.32330496514442686
B000GBMHAY,3127 22215 10786 17996 185,3127 22215 10786 17996,9,19,-23.419410705566406,-9.11850643157959,0.0,-1.2616056870627759
B000GBNXA2,3127 22215 3738 185 23588,3127 22215 3738 185,5,26,-24.60086441040039,-23.89028549194336,0.0,-0.40833171327223106
B000GBPCNS,3127 22215 185 22511 14822,3127 22215 185 22511,7,9,-22.992454528808594,-19.450735092163086,0.0,-1.744339575961753
B000GCNDOM,5364 1240 4808 2377 6897,5364 1240 4808 2377,11,10,-21.9674015045166,-15.663322448730469,0.0,-2.07170013223171
B000GD3S4G,467 17996 2235 4550 9872,467 17996 2235 4550,52,178,-25.07079315185547,-27.707136154174805,0.0,-0.7569529224038671
B000GDDKLC,2100 1996 9600 27759 8813,2100 1996 9600 27759,22,222,-26.03908920288086,-25.33110237121582,0.0,0.3106834383699386
B000GDGWWQ,2100 1996 3370 2401 3489,2100 1996 3370 2401,8,29,-23.241634368896484,-23.563039779663086,0.0,-0.736404254176481
B000GDGWX0,1041 5638 30127 11210 10064,1041 5638 30127 11210,4,0,-27.566808700561523,-25.76598358154297,0.0,-4.177952931362203
B000GE40SS,17582 1464 8093 1509 5265,17582 1464 8093 1509,7,3,-19.520511627197266,-16.805543899536133,0.0,-2.74286840607288
B000GEA848,2100 1088 18701 1494 2145,2100 1088 18701 1494,8,13,-20.02392578125,-19.39214324951172,0.0,-1.5181048320778707
B000GEALZO,467 1476 2577 17132 3305,467 1476 2577 17132,21,156,-22.13389778137207,-18.611764907836914,0.0,0.004274720820607314
B000GECCHY,21677 24857 14580 29816 7467,21677 24857 14580 29816,4,11,-22.457544326782227,-20.50680923461914,0.0,-1.0424587154330531
