arm,sample_key,target_group,graph_covered,baseline_rank,candidate_rank,baseline_Recall@5,baseline_NDCG@5,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,baseline_MRR,candidate_Recall@5,candidate_NDCG@5,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,candidate_MRR,target_in_baseline_beam50,target_in_candidate_beam50,new_hit_at10_outside_A_beam,changed,broad_harm
A,A11ETVT8EYHOW2:4:B004HYLTTG,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A11K70GWSB7A5Z:1:B000K7E2G6,head,1,48,48,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,1,1,0,0,0
A,A11K70GWSB7A5Z:3:B007RTR9G0,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,0,0
A,A11KTJR5RL1F6:3:B009RNUH8G,tail,1,33,33,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,1,1,0,0,0
A,A12DQZKRKTNF5E:1:B001E6G6RU,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A12PH6L5QSVTYN:19:B0000536F0,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A130VKD6760TV5:1:B004XNIR1E,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A13IIPSGKZZTFP:4:B000KVH1QU,head,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,0,0
A,A14CK20ZH4IAFV:2:B0036I8BPE,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1501C38OCSEMA:1:B007A592HU,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A15EZUQ6Y2HZS3:1:B001FWXMGG,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A173YMJ9XFVRSY:5:B00CBD0M8Y,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A18YRSWGVSOVOZ:6:B007B469MG,tail,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A190EAFTGCQNED:8:B00111FL3I,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A19ZYWIWRT7TJF:4:B008JH1CB2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A19ZYWIWRT7TJF:6:B000142C1A,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,0,0
A,A1AKHFY83NEUI:4:B005C5FP9Y,head,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,0,0
A,A1AQUTO5MZ12JV:1:B0009RFB76,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1C5NOACEJG24R:3:B001UQM73G,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1CLZXR0B7YHA0:2:B000SASZ9K,tail,1,9,9,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,1,1,0,0,0
A,A1EAX5HVYV96EF:40:B001G7POOI,tail,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A1EH7MY1LOTYDZ:3:B00188IFHS,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1EVGDOTGFZOSS:3:B00AUFS8I6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1FWFCJU2G7TRA:23:B00AE07GX0,head,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A1FWFCJU2G7TRA:2:B001KYO2M2,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1G2T9YSX9OORD:1:B000NBBN1G,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1HG9O4VJVGXPZ:11:B0002L2JLU,tail,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,0,0
A,A1HG9O4VJVGXPZ:5:B000L1AY3G,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1HP0N7ZFE2FUF:3:B003VGMLSO,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1II2ZRPKZAQQD:9:B00AO4EBOI,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1ILWPH1GHUXE2:1:B0020122ZS,head,1,15,15,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,0,0
A,A1K8Z5ANJIO449:2:B00006IV30,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1KZ4VRBIN9KCT:5:B00466RIH2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1L9ZTGO75717E:3:B006OMHTMK,tail,1,26,26,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,1,1,0,0,0
A,A1MULRLRNZDOFK:2:B001LZFUX0,tail,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A1N8VZP6JAAMA4:5:B000O1NJZ8,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1OD07ORS8TCC1:3:B0000536P3,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1OTUKJ8298TY5:1:B004KATCFK,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1P440A4H9585R:2:B000YC718S,tail,1,8,8,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,1,1,0,0,0
A,A1QS0JG4J81E1P:1:B003YCCLIA,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1S2HCN6WF93MF:4:B0057JCYYE,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1TXKHR1AXOCYF:2:B000W3WP1W,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1U2HFSCT74J1R:3:B000RGZK02,head,1,34,34,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1,1,0,0,0
A,A1VNFH9JQENIJ0:2:B002HHPTBO,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1WKQ94M45D8MG:25:B00A0J084Y,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A1WOGVKRFRNVOZ:4:B000GG1944,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1WSQ0QRWQC7VI:15:B0020122ZS,head,1,48,48,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,1,1,0,0,0
A,A1XLECOS11FFBF:2:B001G7PWD6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1XLECOS11FFBF:3:B001MCBWQ6,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A1XW5MPEN3P6EG:2:B001PKXTWA,tail,1,7,7,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,0,0
A,A1Y7JDCPP2ZOPA:1:B0013IT86U,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1YB7U6KLFXZAZ:6:B008CC4FI6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1YEMA3KHCVSEZ:5:B00787QT6W,head,1,7,7,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,0,0
A,A1YEMA3KHCVSEZ:6:B002QI1E9K,head,1,21,21,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,1,1,0,0,0
A,A1YEMA3KHCVSEZ:9:B00154P3QQ,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1YHCGT82C1B61:2:B00KAL5JAU,head,1,10,10,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,1,1,0,0,0
A,A1YVO5V1SO18DZ:3:B00AWLB9G6,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1ZRD3WNHP8O3T:17:B009GEUOXO,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A1ZRD3WNHP8O3T:22:B001QOP2KM,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A1ZRD3WNHP8O3T:6:B001E5ECV8,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A20A9P8EJ5BREG:8:B00AHF1GTM,head,1,5,5,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1,1,0,0,0
A,A20VAHDMLHVWG1:16:B0092SVTGA,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A20VPLFO9SFJNV:1:B000YC718S,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A215ZZFPVG5CX5:2:B0047WWDNO,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A21SESEJ8E52B7:16:B00H2B2RLK,head,1,7,7,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,0,0
A,A21WBA2RH72WYC:1:B001HNNSIU,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A22NE96VVS6WXT:1:B005SHR4LS,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A22NETHJ4KTWJP:4:B008RTNSJQ,head,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A22ZWWDP5FBEM6:2:B0073B3BUU,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A23OEXX9JTOJZY:7:B001TP2WCE,tail,1,35,35,0.0,0.0,0.0,0.0,1.0,0.02857142857142857,0.0,0.0,0.0,0.0,1.0,0.02857142857142857,1,1,0,0,0
A,A23QPM613TNZ2T:5:B001OAHF5I,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A23ZNGL704AW7O:13:B00AE07FXQ,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A23ZNGL704AW7O:9:B002OSWW3O,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A24VASNAOK0TY:4:B000HEIRRM,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A265TY8TEJ5N8G:2:B0061YRVMO,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A271YL4ZLLQ3IQ:1:B000W0YAOA,head,1,31,31,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,1,1,0,0,0
A,A27X7XXOKMK879:14:B00106AC06,head,1,11,11,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,0,0
A,A28FIQZ46WLUI2:3:B00015GWQU,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A297LJ18W4UHLT:1:B000ZV3V46,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A29J95UBFWESG4:10:B007NNTAXK,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2AE2G19CD2WMU:6:B0068Y6CA4,head,1,14,14,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,0,0
A,A2AIRFEAWEQC91:10:B00120IJSC,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2BCIJYRIKKQNX:1:B0069FDR96,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A2BEXL96GIJ5S1:3:B0018SAJAY,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2BU57PMJ11MQF:3:B004X1QY20,head,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A2E1EFNIZL2FVA:16:B00GLS58OS,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A2EBR70V6P9W0N:2:B0006ZEVU4,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2EBR70V6P9W0N:34:B001410OG4,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2F866KJ962NCM:3:B00385WMJ6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2FQ1Q3V31QLQB:1:B002CMLJU4,tail,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,0,0
A,A2G9UDL72YUTT8:4:B0060HOMHY,head,1,33,33,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,1,1,0,0,0
A,A2GF66IP0TAJJB:1:B003FBI9LS,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2H0O8QY5WZ1ZA:3:B002B9DWBC,head,1,13,13,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,1,1,0,0,0
A,A2HTPS0JV3Q8ZD:7:B00AE07EGO,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,0,0
A,A2J8SOVXJU5G1Q:1:B007WR91L8,tail,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A2JJDROOLVYHXG:2:B0081E6YX4,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2K7C1Y5SMPY6W:3:B001IB0NOS,tail,1,8,8,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,1,1,0,0,0
A,A2LOP5Z8HOS25L:2:B000QB77NQ,tail,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,0,0
A,A2MTPVW8JI634V:14:B00C8YCFU4,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A2MTPVW8JI634V:3:B00IDWP4IA,head,1,24,24,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1,1,0,0,0
A,A2N7MS3Z6F8KT6:1:B006DR2BO2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2NIPVK9QZF14B:5:B005OU2Y1E,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A2NKQ4Y5TPSU0J:4:B002ERZIPY,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A2QK3M98622I8P:6:B004J6WCBQ,head,1,9,9,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,1,1,0,0,0
A,A2RGE6WNAYPSD5:1:B004TSFE28,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A2RNQ6GZV5IZY4:2:B005LZT9FG,tail,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A2S6QCNNN8AK91:7:B009GEUOXO,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2S7YBFPZX1IGQ:13:B000CSDDDG,head,1,11,11,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,0,0
A,A2S7YBFPZX1IGQ:21:B005OZW3ZG,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2S7YBFPZX1IGQ:28:B000UPRSKA,head,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,0,0
A,A2S7YBFPZX1IGQ:48:B000A0ADT8,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2T146POE1RZTX:1:B000BIXP3U,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2T3ZZTB6DJF8S:6:B0042L09HC,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2TGPI8IHZ62KM:12:B00A3C06XG,head,1,15,15,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,0,0
A,A2U1C8IA3EQGRK:1:B001TJXI5U,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2UF98HFMVHA9F:10:B000ALBKGW,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2VDXLMCECB039:2:B001KYRSHI,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2VLNM3MDQCL32:2:B000F6RFX4,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,0,0
A,A2WFZWRYWLC20S:8:B00AFBSIPI,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2WFZWRYWLC20S:9:B00AE078YM,head,1,21,21,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,1,1,0,0,0
A,A2YNK7C1GPAZHE:3:B0061JQY40,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2YP323KXIBPQ9:2:B00021DDR4,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A2ZY49IDE6TY5I:72:B002MO3CG6,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A3094EPI56GKZ6:16:B0034UBHNM,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A3094EPI56GKZ6:41:B009RNUH7M,head,1,8,8,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,1,1,0,0,0
A,A30Z0GG96D11EO:5:B000FNCS5M,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A31KY9R4V4Z3P5:2:B0042PEBMM,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0
A,A31QKASL261XL:2:B004Y9PLB6,tail,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,0,0
A,A32NEHE2C8F0AW:2:B00C0C6CNA,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A32R0HBCV9FCJM:3:B00014WW38,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A33IYETJ5C08YM:1:B0062MAAAK,head,1,17,17,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1,1,0,0,0
A,A33WV5UNJFBLTL:2:B001P2O06W,head,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,0,0
A,A34BZBVB8DUA69:2:B004V0SZNO,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A34KGD6ZYDDVT0:6:B00CE9LPYA,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A34NLHHIBLIMDI:3:B0030HAF4G,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A351XQSM1J6BXK:2:B004LRO7DO,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A35N4FNDV5L3LK:4:B000NE6PCA,tail,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,0,0
A,A366YFWGJ84JAJ:5:B000HRXCRE,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A376I1C84R1XZM:1:B008CEDY5O,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A37DJTGVUSINC0:2:B00A0IWRT4,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
A,A37JYIO1S2DMC3:1:B000ZMBSPE,head,1,21,21,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,1,1,0,0,0
