user_id	fold	history_group	target_popularity	target_source	baseline_rank	oof_rank	hit10_transition	oof_top10_new_gram_only	oof_top10_new_both	oof_top10_new_cf_only
A1M2CZP3XOVZO5	3	1-5	middle	gram_only	5	2	stable_hit	0	0	0
A2W188L2F23EAV	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AYUNSOLF7TH71	0	1-5	middle	both	1	1	stable_hit	0	1	1
A2UOCE4NNKI5RA	3	1-5	head	union_miss	51	91	stable_miss	0	1	2
A1TL6BYW8C4SVF	2	1-5	head	both	1	1	stable_hit	0	1	0
A3618YL60PX7YD	1	1-5	head	union_miss	51	91	stable_miss	0	2	0
A2LFC8U3O86C41	0	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A2QW7P8MN8AB9	4	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A24FS1QIVAKYN6	0	1-5	head	union_miss	51	91	stable_miss	0	0	1
A2KT0OI60O3EUL	1	6-10	head	gram_only	1	1	stable_hit	3	0	0
A4AYFKGDUPJ5G	4	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A1HC0DV6RF4PJ2	3	6-10	head	union_miss	51	91	stable_miss	0	2	2
A3L8FQAMJR4OL7	1	6-10	tail	union_miss	51	91	stable_miss	0	2	1
A1VH40YVFKIHRK	1	1-5	head	gram_only	28	36	stable_miss	0	1	1
A3PWPNZVMNX3PA	2	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A5EHML06XUOXA	2	1-5	head	union_miss	51	91	stable_miss	0	0	2
A1FA70638OQHS1	1	1-5	middle	union_miss	51	91	stable_miss	1	2	0
A25IX0OOUIT2YW	2	1-5	tail	union_miss	51	91	stable_miss	1	1	0
A34W51PPT10Z38	4	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1C1NYMABU3WCH	0	1-5	head	both	29	23	stable_miss	0	2	0
A3W04TJAAKFQVU	2	6-10	middle	union_miss	51	91	stable_miss	0	0	0
AJV985MKGCIQ0	0	11-20	tail	union_miss	51	91	stable_miss	0	1	0
A3W1R3R5SRFRRF	4	1-5	head	union_miss	51	91	stable_miss	1	0	0
A2Q3L9FI2BZPHQ	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
AF3SQA935XGIK	0	1-5	middle	both	22	21	stable_miss	0	1	0
AWR1TW357A8QO	2	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A38GILZWTNU072	2	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A2DOEOMNOT4JV7	2	1-5	head	both	29	29	stable_miss	0	2	0
A2QX49LS3Y3ANI	4	11-20	middle	cf_only	51	35	stable_miss	0	2	0
A3RPCLWE2EWZKV	4	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AT5TCJHPQBHWN	3	1-5	tail	gram_only	11	10	gain	1	0	0
AIIGBRQTCEB7	0	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A1D2ABQ2X9N5TP	4	1-5	tail	union_miss	51	91	stable_miss	1	0	0
AJ0HFDY5BB77Y	2	1-5	middle	cf_only	51	26	stable_miss	0	1	0
A225INPIZWC0NR	1	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A3OM7D312RZJV	2	1-5	middle	union_miss	51	91	stable_miss	0	0	1
AA2O52AKA5766	1	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A1OIYUWNXTWV5L	4	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A94FBTSNO546F	3	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A3E8AHUAQEX0QH	3	6-10	middle	both	13	8	gain	0	2	0
A2KGCAWIUIKVYA	2	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A2HMWJ202FQVYA	1	1-5	middle	both	2	2	stable_hit	0	1	1
A1C9RXXYKVZD0Q	4	6-10	tail	union_miss	51	91	stable_miss	1	0	2
A2LSXLLPQR6ZSN	1	11-20	middle	union_miss	51	91	stable_miss	0	2	2
A27QRM2NZBOWB1	1	6-10	head	union_miss	51	91	stable_miss	0	0	4
A1YEI5WMECI5TQ	1	1-5	tail	cf_only	51	29	stable_miss	0	2	0
A38IEZF0P3ZUQJ	2	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A3B3OQTR1IQZE0	1	1-5	middle	union_miss	51	91	stable_miss	0	0	5
A2JI3ASA64PRAG	0	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A2C61HHXVB8B7O	1	1-5	middle	union_miss	51	91	stable_miss	0	2	1
AODIR5MR87QE8	0	6-10	tail	union_miss	51	91	stable_miss	0	0	1
A273PTX1KD95FU	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AML5JLIMUPWGW	2	1-5	head	both	1	1	stable_hit	0	1	0
A2NRJ2VF144BGH	3	1-5	head	cf_only	51	38	stable_miss	0	2	0
A2798JNM3K3U4Q	4	11-20	tail	union_miss	51	91	stable_miss	0	0	3
AYMQJ7NLLLYHO	2	1-5	middle	union_miss	51	91	stable_miss	0	2	1
AP4E6F0MP2ZE3	1	11-20	middle	both	19	9	gain	0	3	0
A2TKZ9P58497WU	1	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A1K31E7YNVQRIT	2	1-5	head	union_miss	51	91	stable_miss	0	0	2
AEKM6OGVVHUQW	1	6-10	head	both	3	3	stable_hit	0	0	2
A1VRJO8Y73O0P9	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A2B8I3AUV30UVX	4	1-5	head	union_miss	51	91	stable_miss	0	2	0
A2HW0KYT9ZCDCY	4	1-5	head	cf_only	51	52	stable_miss	0	2	0
A3OBQ6SO2KE1W9	4	1-5	tail	union_miss	51	91	stable_miss	2	0	0
A33CUGTD1CRWI9	0	6-10	head	union_miss	51	91	stable_miss	2	0	0
A3ITP8ZBMZ2TL0	1	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A3EGBTYS1RKKA2	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
ATMQ311QH86HN	0	11-20	middle	both	5	4	stable_hit	0	2	0
A260IKBHM9RZ3I	1	1-5	tail	cf_only	51	14	stable_miss	0	3	0
A2ZY6E0KH2FEJX	4	1-5	middle	union_miss	51	91	stable_miss	0	2	1
A15NB6PGR33G14	3	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A2TKEMX4M9Y6E6	2	1-5	middle	gram_only	5	5	stable_hit	0	0	1
APD7XINUVG5AL	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
ABKDXIG044NOU	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
ATXPBFY59CAI5	1	6-10	middle	union_miss	51	91	stable_miss	2	0	1
AKS1OI1SB9N02	2	1-5	head	cf_only	51	30	stable_miss	1	0	0
A12BSTT97SJMIS	3	1-5	head	union_miss	51	91	stable_miss	0	0	5
AKU34T4PBS7K1	0	1-5	tail	union_miss	51	91	stable_miss	0	2	1
A2KRPMQU7P3TX7	2	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A2XSVJB8YKITCD	2	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A1MAQHECJKA2OV	1	1-5	tail	both	1	1	stable_hit	1	0	0
A2BKJFQ3W2IWFO	4	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A16ZPLT8MEVRKA	2	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A2G5R7D5KQPJT3	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A13Z96HR8EEF24	3	11-20	middle	cf_only	51	28	stable_miss	0	2	0
A300I2PYGK4LS4	2	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A1JXMPW18185MO	3	1-5	middle	union_miss	51	91	stable_miss	1	1	1
ARVVMGUTINL9R	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AMNNWD4PLVRU4	2	1-5	head	union_miss	51	91	stable_miss	0	0	1
A2KFQSHX4KD5EF	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A24OCVGPYVBHMI	3	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A1CQZK2IBJ9HQ9	4	1-5	tail	both	3	3	stable_hit	0	2	1
A7357KQSOESYC	4	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A2XSY4L7GDHV4W	2	11-20	head	cf_only	51	34	stable_miss	0	3	0
A1LAV7SV0BD6DS	1	1-5	head	both	3	5	stable_hit	0	2	1
A34FY02CPT4GZC	3	6-10	tail	union_miss	51	91	stable_miss	0	1	0
AJFM9BF445RBN	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
ADQOVML1E5L4A	3	6-10	head	both	1	1	stable_hit	0	1	0
A3NL0E3H41QA20	0	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A3EZ7XAWHN1SF1	3	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A81THT09TXMQE	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3J8EU3GOCEOD8	3	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A2TGRLA5GNLHOB	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3JNVOV0L3UI0J	0	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AN4D6B5B3DGT0	2	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A3NDA78TJTXW1	1	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1QORE3XSECWAZ	4	1-5	middle	gram_only	6	11	loss	0	2	1
A19CZQGT32IBP7	4	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A2YAH2BK3UM2CY	3	1-5	middle	union_miss	51	91	stable_miss	1	1	0
A2LQNY854DQS01	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1QTTHN1C54MB3	1	1-5	middle	union_miss	51	91	stable_miss	0	2	1
A3GKH4EECUO494	4	6-10	middle	union_miss	51	91	stable_miss	0	3	0
A7MDJ0T2Q2DJ1	0	1-5	middle	gram_only	12	10	gain	1	0	0
ARFT8HC5W76XP	4	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A18N98G6ZHS8QA	4	1-5	head	union_miss	51	91	stable_miss	1	0	1
A1CSRR7FCKBL9M	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3NJ6PGDVE39HV	4	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A3AL9NFNWTRV39	2	11-20	head	cf_only	51	19	stable_miss	0	3	0
A25DXDKNYS474Z	0	1-5	tail	union_miss	51	91	stable_miss	0	1	1
AMPTUVYLEH4T8	1	11-20	middle	union_miss	51	91	stable_miss	0	1	3
A2XDR2LDC234JF	3	1-5	head	union_miss	51	91	stable_miss	0	3	1
A2Y590NJIDF2BX	2	6-10	head	union_miss	51	91	stable_miss	0	0	1
A2CT2SA6KFE8GC	4	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A3M450F1MI9G5X	0	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A2Y6LIDX1DW26Q	4	6-10	head	union_miss	51	91	stable_miss	0	1	0
A2WOH395IHGS0T	1	1-5	tail	union_miss	51	91	stable_miss	2	0	0
A2BL2GP44159DK	3	1-5	head	union_miss	51	91	stable_miss	0	1	0
A2PTAJTGXOAHU4	0	11-20	middle	union_miss	51	91	stable_miss	0	2	0
A27AJ2LMMM6NFV	0	1-5	head	union_miss	51	91	stable_miss	1	0	2
A2HBRINA3F9YHV	0	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A2J1A78SIN2XW8	0	6-10	head	union_miss	51	91	stable_miss	1	1	0
ASQ9E8JI7NEB	3	1-5	middle	union_miss	51	91	stable_miss	1	0	1
A3W3MDWB4LD9R8	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A76B1EO0XQDN2	2	1-5	head	both	1	1	stable_hit	0	2	0
ACVZTH0ERVBAL	1	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A1BJ298NX637AP	1	11-20	middle	union_miss	51	91	stable_miss	0	4	1
A2WS03A3HFMCI6	2	6-10	tail	union_miss	51	91	stable_miss	0	3	0
A3UXO8Z83AQRK8	1	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A1E6ZN8F12WQRY	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A36EW68H08UOCS	3	11-20	middle	union_miss	51	91	stable_miss	0	2	0
A1IMICKM2I4C0X	1	1-5	middle	union_miss	51	91	stable_miss	1	1	0
A30D34QNNVQ47K	4	11-20	tail	union_miss	51	91	stable_miss	2	0	1
A1AOMEDZIDXGTB	1	1-5	middle	union_miss	51	91	stable_miss	0	3	1
A16ASJBDYR7VFY	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1N2KOKBP38342	2	1-5	head	both	4	4	stable_hit	0	1	0
A3IJALRIECTH46	3	11-20	middle	union_miss	51	91	stable_miss	0	3	1
AYOMAHLWRQHUG	1	11-20	tail	union_miss	51	91	stable_miss	0	2	0
A1CKCIM4AAI2BF	0	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A3FL6YL8HMZGI4	1	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A2X3L31KCXBHCL	3	11-20	middle	union_miss	51	91	stable_miss	0	4	0
A244UVEKGHQ3R9	0	11-20	middle	cf_only	51	73	stable_miss	0	2	0
A3SDHJV8D9BYM	2	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A1WIZIN7SANTTH	1	1-5	head	both	13	13	stable_miss	0	0	0
A1HLJJ6MKZLR3Z	4	6-10	head	cf_only	51	54	stable_miss	0	2	0
A3SWJ4ZDNMQSA2	1	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A12J8T3NPAXYPQ	2	6-10	head	both	18	24	stable_miss	0	2	0
A30MJOS1PQOYWY	4	1-5	head	union_miss	51	91	stable_miss	1	1	0
A157XIAC7WR9OZ	0	6-10	tail	union_miss	51	91	stable_miss	0	3	0
A1ZGC6MYXPOZ8W	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A24E43AQ52W73N	1	6-10	tail	both	6	5	stable_hit	3	0	0
A63ALOKUS9XHG	4	1-5	tail	union_miss	51	91	stable_miss	1	0	0
A2068BC3ZXAVJQ	2	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A23K8KKQAIW4VI	0	1-5	middle	union_miss	51	91	stable_miss	0	2	1
A2M4RZQH2UV76C	1	6-10	middle	union_miss	51	91	stable_miss	0	3	2
A38XD6A7PTL0VI	4	1-5	head	union_miss	51	91	stable_miss	0	1	0
A31ZO2G7KA11AR	3	11-20	middle	union_miss	51	91	stable_miss	0	2	2
A1X33OKIQ29RSN	3	11-20	tail	both	2	1	stable_hit	1	0	1
A2KHKH01L4YK5K	1	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A2MTXS6IQIDIFC	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AHY7ALSBCV6QH	0	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A1ZVMTIRYZQDL4	0	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A3XNATSMROFT8	2	1-5	middle	union_miss	51	91	stable_miss	0	0	1
AN9DNSPZR5PJ2	3	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A1QIL7847ET6HX	1	6-10	middle	both	16	14	stable_miss	0	2	0
A2V68VWCJY9KDG	3	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A17N9RA7DPVS78	3	6-10	middle	cf_only	51	52	stable_miss	0	1	0
A212JLXYATFWKO	2	6-10	middle	gram_only	7	10	stable_hit	0	1	0
A3LXTPCFIEMPNX	4	1-5	head	gram_only	2	2	stable_hit	0	1	0
A2MAR0DKEW12I	2	1-5	tail	gram_only	15	15	stable_miss	0	1	0
A2Q89ATW86PP8X	3	1-5	middle	union_miss	51	91	stable_miss	2	0	0
A36C7XTI227T0Z	2	6-10	head	cf_only	51	36	stable_miss	0	1	0
A40SPTW4TQQS0	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A2IQHZ33X0F0K7	3	1-5	tail	gram_only	43	55	stable_miss	0	1	0
A236A7N781JV39	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AIP6MBCJ1JC1M	3	1-5	head	union_miss	51	91	stable_miss	1	0	1
A2SDXHXIZKDUQT	3	1-5	head	union_miss	51	91	stable_miss	0	1	1
AZ81C4ROVD09O	3	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A1DA8U3I1KT5H2	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1OQYD2Y1F02WU	4	11-20	middle	union_miss	51	91	stable_miss	0	0	1
A42P7MF5WOOD3	1	1-5	head	union_miss	51	91	stable_miss	0	2	0
AD4FDP0FD70AN	0	11-20	tail	gram_only	2	4	stable_hit	0	1	0
A1WIB486Q684IH	2	6-10	head	gram_only	47	75	stable_miss	0	1	0
A2F9I7CI9GWANO	1	11-20	tail	union_miss	51	91	stable_miss	0	1	4
A1BUH3JUQ1MLOO	3	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A1L4GFXNIMA96D	4	6-10	middle	gram_only	27	31	stable_miss	1	1	0
A5IBE1K8ESVB2	2	1-5	tail	gram_only	20	24	stable_miss	0	1	0
A1RUEUTBQ6WJ3O	3	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A1BEFUJK894ZVB	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3OHWG8BVAPGFR	0	1-5	middle	union_miss	51	91	stable_miss	2	0	0
A2FS3S2U599W6O	4	1-5	head	union_miss	51	91	stable_miss	0	1	0
A3KABDQ5HYC2DS	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A31OWM7AVXWHAF	3	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A3UXQIOQP2WPGW	4	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A3F4YJBZP04HQS	3	6-10	middle	both	4	4	stable_hit	0	2	0
A35MIHLZ2QQE36	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A1F9RDDS4CH5EJ	0	1-5	middle	union_miss	51	91	stable_miss	0	4	1
A5ZSA8AOEW76C	1	6-10	tail	union_miss	51	91	stable_miss	0	1	1
A2ETK4U8KGVXTW	4	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A1WBE8J82S1JUT	2	1-5	middle	union_miss	51	91	stable_miss	0	0	1
AAFFV39A9V1ZL	2	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A2LI3YC6MDO1CQ	1	1-5	tail	union_miss	51	91	stable_miss	0	0	5
A1I7WLVQJRY8NF	1	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A3A7D3WAAJWC8H	0	1-5	head	union_miss	51	91	stable_miss	0	0	0
A3RIAJ81TPZDNV	2	1-5	tail	union_miss	51	91	stable_miss	2	0	0
A1W7KTV14KC1YP	0	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A6OZQDGI7O4I9	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1KYIXKE14GNE4	3	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A7K24ABDFNIUQ	0	1-5	tail	union_miss	51	91	stable_miss	0	3	1
A1LBSP9CGIBC6S	4	1-5	head	union_miss	51	91	stable_miss	0	0	1
A22E5SK61NWJWU	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AEUR5WPP9BKNJ	1	6-10	head	gram_only	11	16	stable_miss	1	0	1
A172NI0BV1O56W	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A3MDA891A1EPT8	2	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A322VANY4JAOQB	3	1-5	tail	union_miss	51	91	stable_miss	1	0	2
A2PA50CUHL6F09	3	1-5	head	union_miss	51	91	stable_miss	0	1	2
A36JK2BSXS0U43	2	6-10	middle	cf_only	51	64	stable_miss	0	1	0
A13IBA8PM2LVB0	3	1-5	tail	union_miss	51	91	stable_miss	0	0	2
A1VRGW7FA6F9NJ	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A2BSWJ112Y5HVZ	0	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A65LXCGTCXLNC	4	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A3E35P575WM95K	3	1-5	middle	union_miss	51	91	stable_miss	0	2	2
ARH2SWMG48VCI	1	1-5	middle	both	1	1	stable_hit	0	0	0
A3RIOHLQHR44R6	1	6-10	tail	union_miss	51	91	stable_miss	2	3	2
A1N189GRVUBMD	3	11-20	middle	union_miss	51	91	stable_miss	1	3	1
AXQ1EZSGM281P	2	11-20	head	union_miss	51	91	stable_miss	0	3	0
AHKO5MDBGKD3H	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A272WUDCEDYJSL	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A32F3N0PQEATOG	1	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A3A7PDWH3KQ8ML	1	11-20	tail	union_miss	51	91	stable_miss	0	2	0
ALO0B3PTAMJ7Q	1	1-5	head	union_miss	51	91	stable_miss	0	0	0
A1K7QJ1LHAY99B	0	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A35N4FNDV5L3LK	3	11-20	middle	union_miss	51	91	stable_miss	1	2	1
A1BTH03TBAQGN8	0	1-5	head	both	1	1	stable_hit	0	2	0
A1HU9EGB5RCINO	1	1-5	head	gram_only	38	64	stable_miss	0	2	0
A8UPF5VV5G3U2	4	6-10	middle	union_miss	51	91	stable_miss	1	0	0
A1WHS75R55GWQL	2	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A3F17L535EXZRC	3	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A3U52V5ZAHZZKU	4	11-20	middle	union_miss	51	91	stable_miss	1	2	0
A227Y867EMT3C4	1	11-20	middle	union_miss	51	91	stable_miss	0	3	0
A188FL1P49QW2S	3	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A29KU2I45ZID2O	3	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A3SWWJLWRWRBGC	4	6-10	head	union_miss	51	91	stable_miss	0	1	1
A3L8STJ6RRL4VQ	2	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AAHSWYK3HT1G3	3	6-10	tail	union_miss	51	91	stable_miss	0	2	0
A2IKBYCID72YER	0	1-5	head	union_miss	51	91	stable_miss	2	0	1
AW7KZSHZBK75S	2	6-10	middle	both	31	26	stable_miss	0	1	0
A2CUDVHG6K5HML	3	6-10	head	gram_only	32	56	stable_miss	0	3	1
A2BN4JK4S2BQNY	3	1-5	middle	both	23	21	stable_miss	0	1	0
A2UXF5DEG7I162	2	1-5	middle	both	17	12	stable_miss	0	0	0
A2T8X6EYX3PF1B	0	1-5	head	gram_only	11	12	stable_miss	0	0	0
AP5NADEBKBECC	3	1-5	head	both	1	1	stable_hit	0	1	0
A1QOCYXIM4VN5K	4	1-5	head	union_miss	51	91	stable_miss	1	1	0
A1VNZVJXQGKYOZ	0	1-5	tail	union_miss	51	91	stable_miss	0	0	2
A1I07P9VZ8ZVCW	0	1-5	middle	both	15	11	stable_miss	0	1	1
A3MSG1POHU5MBX	0	11-20	tail	cf_only	51	37	stable_miss	0	5	0
AHPBS2J6I8RD9	0	1-5	head	both	9	10	stable_hit	0	0	0
A1LIS3V39EB30C	2	1-5	middle	union_miss	51	91	stable_miss	1	2	0
A2MVE443ATSJ2H	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3BTJ55E2N70KP	3	1-5	head	both	11	8	gain	0	1	0
ALMP44RB15CHJ	4	6-10	tail	union_miss	51	91	stable_miss	0	3	0
A3MI14E2RO2WKV	2	1-5	head	union_miss	51	91	stable_miss	0	3	0
A30O3IPR46PS44	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3F63M7C1BVI4U	4	1-5	middle	cf_only	51	25	stable_miss	0	1	0
A3FIS9JVN6US5H	4	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A1DJA1ADDO3L6M	3	1-5	middle	union_miss	51	91	stable_miss	2	0	0
A3BSQDDPIHJTEE	2	6-10	head	union_miss	51	91	stable_miss	0	0	1
AGXV1AY5GEYBF	1	1-5	head	union_miss	51	91	stable_miss	1	2	0
A3U5WSM11TAA2M	1	1-5	head	gram_only	19	31	stable_miss	0	1	0
A3KOAAHCI18FKI	4	1-5	head	union_miss	51	91	stable_miss	0	1	0
A3M2VYH6RDLTK9	0	1-5	middle	both	1	1	stable_hit	0	2	0
A1NIGUK4M2ST8	1	11-20	tail	union_miss	51	91	stable_miss	0	2	0
A34PXKIBMZF6TF	4	6-10	middle	union_miss	51	91	stable_miss	1	0	0
A1F4D5RVDAWAM2	3	1-5	tail	cf_only	51	69	stable_miss	0	2	0
A14ZCQ9EUWPCV4	1	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1T5SE3SMK0M36	2	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A243HGRMEUOTK7	2	6-10	tail	union_miss	51	91	stable_miss	0	0	1
A3MQ1A9Y6C3DDW	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AA7RLE74KRRY2	4	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A28BBETPJNOYSO	1	11-20	middle	union_miss	51	91	stable_miss	1	0	1
A1DWSI6C1OWNUD	3	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A13293DOYMPAB5	3	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A2IUDPUKQMH3JR	2	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A19GHDKYQJ35GB	2	6-10	tail	union_miss	51	91	stable_miss	0	2	0
ACTJ4VLWKZXLK	1	1-5	tail	union_miss	51	91	stable_miss	0	3	0
A33W8U5CZ32VKV	4	1-5	tail	union_miss	51	91	stable_miss	1	0	0
A34L89O3Q8UEC6	2	11-20	head	union_miss	51	91	stable_miss	0	2	1
A2MBZAVYJD5OZ7	2	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AZVT0WAEWQNZJ	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A26QYI7OMGK2MG	0	1-5	head	both	8	4	stable_hit	0	2	0
A16BYDIT21IYHR	4	1-5	head	both	1	2	stable_hit	0	1	0
A2GHA6ANXOOM3L	3	1-5	middle	gram_only	37	47	stable_miss	0	1	0
AZJG3Y385XNZE	0	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A2SM54CMWYY1LT	2	1-5	middle	both	2	4	stable_hit	0	2	0
A14482T71JR6VU	1	1-5	head	union_miss	51	91	stable_miss	0	0	0
A34KV7MFHU6SS1	2	1-5	middle	both	3	3	stable_hit	0	1	0
A25UZ5O43P3WFS	0	1-5	tail	union_miss	51	91	stable_miss	0	2	0
AO4955RQHBQSS	0	11-20	middle	union_miss	51	91	stable_miss	1	1	2
A1MG9763TV1J7K	2	6-10	middle	gram_only	31	29	stable_miss	0	2	1
A1T3CA00ZJW81L	0	6-10	tail	union_miss	51	91	stable_miss	0	2	0
A5DG8YUMS3YIP	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A1ISYU4IOVPEWG	4	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A2KXKW7ZVN29XX	3	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A2GBGPECH3LD4U	1	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A1FSGLRDASOC50	1	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AIVZMEFEAGF3	0	11-20	tail	union_miss	51	91	stable_miss	0	2	0
AZA595ZPIG240	4	6-10	middle	union_miss	51	91	stable_miss	0	5	0
A3T3GQ6DGKRUA3	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2QFPMTHJPYMA5	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A4YZH857YFUV0	1	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A2PL0US7RN67G	3	11-20	middle	union_miss	51	91	stable_miss	0	3	1
A16EVLMU1EGFTJ	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
