dataset,user,split,sample_hash,depth,child_count,history_length,donor_overlap_max,lp_clean,lp_corrupt,lp_no_cf,cf_utility,cf_margin,helpful,sensitivity_deficit,visible_length_identity,metadata_start_identity
Toys,A2UVJIJ26VR8AY,fit,069e4306c4103730b6e7a5ae42ed578e989c205a14323d1603e9d48accab99aa,0,30,6,0.0,-0.03862261772155762,-0.07847081124782562,-0.054697565734386444,0.016074948012828827,0.039848193526268005,True,True,True,True
Toys,A2UVJIJ26VR8AY,fit,069e4306c4103730b6e7a5ae42ed578e989c205a14323d1603e9d48accab99aa,1,24,6,0.0,-0.5963157415390015,-0.8234300017356873,-0.729524552822113,0.13320881128311157,0.2271142601966858,True,False,True,True
Toys,A2UVJIJ26VR8AY,fit,069e4306c4103730b6e7a5ae42ed578e989c205a14323d1603e9d48accab99aa,2,186,6,0.0,-4.352209568023682,-5.111798286437988,-4.007829666137695,-0.34437990188598633,0.7595887184143066,False,False,True,True
Toys,A2UVJIJ26VR8AY,fit,069e4306c4103730b6e7a5ae42ed578e989c205a14323d1603e9d48accab99aa,3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2UVJIJ26VR8AY,fit,069e4306c4103730b6e7a5ae42ed578e989c205a14323d1603e9d48accab99aa,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1X2LENOF84LCQ,fit,06a1c51220aa73b7b06a67e6c293722e8abe9ca797a402128c7abe7405dc3263,0,30,2,0.0,-2.4787402153015137,-3.890460968017578,-4.0381340980529785,1.5593938827514648,1.4117207527160645,True,False,True,True
Toys,A1X2LENOF84LCQ,fit,06a1c51220aa73b7b06a67e6c293722e8abe9ca797a402128c7abe7405dc3263,1,28,2,0.0,-0.17433615028858185,-1.1700327396392822,-1.562063455581665,1.3877273052930832,0.9956965893507004,True,False,True,True
Toys,A1X2LENOF84LCQ,fit,06a1c51220aa73b7b06a67e6c293722e8abe9ca797a402128c7abe7405dc3263,2,15,2,0.0,-3.2762112617492676,-1.8193100690841675,-1.544995903968811,-1.7312153577804565,-1.4569011926651,False,False,True,True
Toys,A1X2LENOF84LCQ,fit,06a1c51220aa73b7b06a67e6c293722e8abe9ca797a402128c7abe7405dc3263,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1X2LENOF84LCQ,fit,06a1c51220aa73b7b06a67e6c293722e8abe9ca797a402128c7abe7405dc3263,4,2,2,0.0,-0.33756324648857117,-0.31848233938217163,-0.19201278686523438,-0.1455504596233368,-0.019080907106399536,False,False,True,True
Toys,A2KBKHIR26SABS,fit,06a382f51d8656211fa3bfa428b398dc400d4bb5afaeffda800b0becdbad049b,0,30,2,0.0,-0.1447490006685257,-1.1900275945663452,-0.23886612057685852,0.09411711990833282,1.0452785938978195,True,False,True,True
Toys,A2KBKHIR26SABS,fit,06a382f51d8656211fa3bfa428b398dc400d4bb5afaeffda800b0becdbad049b,1,23,2,0.0,-2.169545888900757,-1.9175362586975098,-3.1425063610076904,0.9729604721069336,-0.25200963020324707,True,True,True,True
Toys,A2KBKHIR26SABS,fit,06a382f51d8656211fa3bfa428b398dc400d4bb5afaeffda800b0becdbad049b,2,11,2,0.0,-1.8486335277557373,-3.2654242515563965,-4.4663801193237305,2.617746591567993,1.4167907238006592,True,False,True,True
Toys,A2KBKHIR26SABS,fit,06a382f51d8656211fa3bfa428b398dc400d4bb5afaeffda800b0becdbad049b,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2KBKHIR26SABS,fit,06a382f51d8656211fa3bfa428b398dc400d4bb5afaeffda800b0becdbad049b,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AFSD30XWM70NU,fit,06a639f6942d841ed8454df20b9f7fa6a5bccf9db99a042e47700fb7bd857670,0,30,3,0.0,-4.777687072753906,-3.8907508850097656,-4.430798530578613,-0.34688854217529297,-0.8869361877441406,False,False,True,True
Toys,AFSD30XWM70NU,fit,06a639f6942d841ed8454df20b9f7fa6a5bccf9db99a042e47700fb7bd857670,1,27,3,0.0,-3.007373094558716,-2.626136302947998,-3.4039511680603027,0.3965780735015869,-0.3812367916107178,True,True,True,True
Toys,AFSD30XWM70NU,fit,06a639f6942d841ed8454df20b9f7fa6a5bccf9db99a042e47700fb7bd857670,2,9,3,0.0,-0.10003089159727097,-0.11765322089195251,-0.14398637413978577,0.0439554825425148,0.01762232929468155,True,True,True,True
Toys,AFSD30XWM70NU,fit,06a639f6942d841ed8454df20b9f7fa6a5bccf9db99a042e47700fb7bd857670,3,2,3,0.0,-0.0004988856380805373,-0.000263894529780373,-0.00034981805947609246,-0.00014906757860444486,-0.00023499110830016434,False,False,True,True
Toys,AFSD30XWM70NU,fit,06a639f6942d841ed8454df20b9f7fa6a5bccf9db99a042e47700fb7bd857670,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1M5X915E9FYB7,fit,06ab86877d81602d69c5c918f0f47b0b2a532f6d0c11a4a771865842513f8ed1,0,30,5,0.0,-1.0816177129745483,-0.5262863636016846,-0.991478681564331,-0.09013903141021729,-0.5553313493728638,False,False,True,True
Toys,A1M5X915E9FYB7,fit,06ab86877d81602d69c5c918f0f47b0b2a532f6d0c11a4a771865842513f8ed1,1,53,5,0.0,-0.142708882689476,-5.352789402008057,-3.6457505226135254,3.5030416399240494,5.210080519318581,True,False,True,True
Toys,A1M5X915E9FYB7,fit,06ab86877d81602d69c5c918f0f47b0b2a532f6d0c11a4a771865842513f8ed1,2,18,5,0.0,-3.9457496313843876e-05,-16.121070861816406,-15.344569206237793,15.34452974874148,16.121031404320092,True,False,True,True
Toys,A1M5X915E9FYB7,fit,06ab86877d81602d69c5c918f0f47b0b2a532f6d0c11a4a771865842513f8ed1,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1M5X915E9FYB7,fit,06ab86877d81602d69c5c918f0f47b0b2a532f6d0c11a4a771865842513f8ed1,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A39DTE4VM2IDLR,fit,06b01061032a2bfad00f58b5b2c21107f1b787277aa613da565f55b3e6723d83,0,30,2,0.1111111111111111,-0.09317439794540405,-0.28598541021347046,-0.47340255975723267,0.3802281618118286,0.1928110122680664,True,False,True,True
Toys,A39DTE4VM2IDLR,fit,06b01061032a2bfad00f58b5b2c21107f1b787277aa613da565f55b3e6723d83,1,44,2,0.1111111111111111,-2.7165298461914062,-2.4218637943267822,-2.4036123752593994,-0.31291747093200684,-0.294666051864624,False,False,True,True
Toys,A39DTE4VM2IDLR,fit,06b01061032a2bfad00f58b5b2c21107f1b787277aa613da565f55b3e6723d83,2,10,2,0.1111111111111111,-0.3571777641773224,-0.3802357316017151,-0.2736947238445282,-0.08348304033279419,0.0230579674243927,False,False,True,True
Toys,A39DTE4VM2IDLR,fit,06b01061032a2bfad00f58b5b2c21107f1b787277aa613da565f55b3e6723d83,3,3,2,0.1111111111111111,-0.2950058877468109,-0.13045421242713928,-0.06131024658679962,-0.2336956411600113,-0.16455167531967163,False,False,True,True
Toys,A39DTE4VM2IDLR,fit,06b01061032a2bfad00f58b5b2c21107f1b787277aa613da565f55b3e6723d83,4,2,2,0.1111111111111111,-0.030064070597290993,-0.036619335412979126,-0.08220905065536499,0.052144980058074,0.006555264815688133,True,True,True,True
Toys,AO9G0BSJ80V10,fit,06bf422b6bf3f2c22345e98eaad6eda2454647cab3fecd7b4ee82d7a173204b7,0,30,4,0.0,-2.846701145172119,-3.4284751415252686,-2.051142692565918,-0.7955584526062012,0.5817739963531494,False,False,True,True
Toys,AO9G0BSJ80V10,fit,06bf422b6bf3f2c22345e98eaad6eda2454647cab3fecd7b4ee82d7a173204b7,1,19,4,0.0,-2.1092910766601562,-3.361499547958374,-1.9543501138687134,-0.15494096279144287,1.2522084712982178,False,False,True,True
Toys,AO9G0BSJ80V10,fit,06bf422b6bf3f2c22345e98eaad6eda2454647cab3fecd7b4ee82d7a173204b7,2,15,4,0.0,-3.6009726524353027,-5.128076553344727,-5.22011661529541,1.6191439628601074,1.5271039009094238,True,False,True,True
Toys,AO9G0BSJ80V10,fit,06bf422b6bf3f2c22345e98eaad6eda2454647cab3fecd7b4ee82d7a173204b7,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AO9G0BSJ80V10,fit,06bf422b6bf3f2c22345e98eaad6eda2454647cab3fecd7b4ee82d7a173204b7,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A14CSXNBBT2I63,fit,06d3e588bc61dfaf874460eca72fffba4123e5ee2937e6ecf4c6ad73222f7615,0,30,2,0.0,-1.6123414039611816,-2.968644380569458,-2.6863324642181396,1.073991060256958,1.3563029766082764,True,False,True,True
Toys,A14CSXNBBT2I63,fit,06d3e588bc61dfaf874460eca72fffba4123e5ee2937e6ecf4c6ad73222f7615,1,25,2,0.0,-0.009741860441863537,-2.3153390884399414,-2.4850423336029053,2.4753004731610417,2.305597227998078,True,False,True,True
Toys,A14CSXNBBT2I63,fit,06d3e588bc61dfaf874460eca72fffba4123e5ee2937e6ecf4c6ad73222f7615,2,22,2,0.0,-0.0030581632163375616,-4.018091201782227,-4.137420654296875,4.134362491080537,4.015033038565889,True,False,True,True
Toys,A14CSXNBBT2I63,fit,06d3e588bc61dfaf874460eca72fffba4123e5ee2937e6ecf4c6ad73222f7615,3,2,2,0.0,0.0,-7.284744739532471,-8.550716400146484,8.550716400146484,7.284744739532471,True,False,True,True
Toys,A14CSXNBBT2I63,fit,06d3e588bc61dfaf874460eca72fffba4123e5ee2937e6ecf4c6ad73222f7615,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AMGPE8L9CFDA2,fit,06d782d12a212b97b934887d65b66c31897746728cad91e5b822c3571c9304c1,0,30,3,0.0,-3.656890869140625,-3.69250226020813,-3.234360694885254,-0.4225301742553711,0.03561139106750488,False,False,True,True
Toys,AMGPE8L9CFDA2,fit,06d782d12a212b97b934887d65b66c31897746728cad91e5b822c3571c9304c1,1,27,3,0.0,-1.6459599733352661,-4.597067832946777,-1.8432645797729492,0.1973046064376831,2.9511078596115112,True,False,True,True
Toys,AMGPE8L9CFDA2,fit,06d782d12a212b97b934887d65b66c31897746728cad91e5b822c3571c9304c1,2,7,3,0.0,-0.35181334614753723,-0.3040764331817627,-0.543102502822876,0.19128915667533875,-0.047736912965774536,True,True,True,True
Toys,AMGPE8L9CFDA2,fit,06d782d12a212b97b934887d65b66c31897746728cad91e5b822c3571c9304c1,3,4,3,0.0,-3.0203351974487305,-3.9246299266815186,-2.805954694747925,-0.21438050270080566,0.9042947292327881,False,False,True,True
Toys,AMGPE8L9CFDA2,fit,06d782d12a212b97b934887d65b66c31897746728cad91e5b822c3571c9304c1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2OL2OSMAEQSDP,fit,06decf5950f62ce0d4a6a7d7be72966a804979a89eaa27553484e83c9d75ea41,0,30,2,0.0,-4.574547290802002,-5.314258098602295,-4.655257225036621,0.08070993423461914,0.739710807800293,True,False,True,True
Toys,A2OL2OSMAEQSDP,fit,06decf5950f62ce0d4a6a7d7be72966a804979a89eaa27553484e83c9d75ea41,1,26,2,0.0,-0.28003060817718506,-0.9482805728912354,-1.1368017196655273,0.8567711114883423,0.6682499647140503,True,False,True,True
Toys,A2OL2OSMAEQSDP,fit,06decf5950f62ce0d4a6a7d7be72966a804979a89eaa27553484e83c9d75ea41,2,4,2,0.0,-0.9785305857658386,-1.0732965469360352,-0.8141704201698303,-0.1643601655960083,0.09476596117019653,False,False,True,True
Toys,A2OL2OSMAEQSDP,fit,06decf5950f62ce0d4a6a7d7be72966a804979a89eaa27553484e83c9d75ea41,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2OL2OSMAEQSDP,fit,06decf5950f62ce0d4a6a7d7be72966a804979a89eaa27553484e83c9d75ea41,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2WHFJLN0R2PD6,fit,06dfedace3920243930664b32f56b03f841220b66b7c4c77ddfc3a36baea4adb,0,30,6,0.1111111111111111,-1.646791696548462,-3.1084256172180176,-1.8595744371414185,0.21278274059295654,1.4616339206695557,True,False,True,True
Toys,A2WHFJLN0R2PD6,fit,06dfedace3920243930664b32f56b03f841220b66b7c4c77ddfc3a36baea4adb,1,29,6,0.1111111111111111,-1.7181445360183716,-1.5056629180908203,-2.2932345867156982,0.5750900506973267,-0.21248161792755127,True,True,True,True
Toys,A2WHFJLN0R2PD6,fit,06dfedace3920243930664b32f56b03f841220b66b7c4c77ddfc3a36baea4adb,2,22,6,0.1111111111111111,-0.02675493434071541,-4.878025531768799,-1.1689499616622925,1.142195027321577,4.851270597428083,True,False,True,True
Toys,A2WHFJLN0R2PD6,fit,06dfedace3920243930664b32f56b03f841220b66b7c4c77ddfc3a36baea4adb,3,3,6,0.1111111111111111,-0.001191859133541584,-0.011627286672592163,-0.6382942199707031,0.6371023608371615,0.010435427539050579,True,True,True,True
Toys,A2WHFJLN0R2PD6,fit,06dfedace3920243930664b32f56b03f841220b66b7c4c77ddfc3a36baea4adb,4,1,6,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A34B2WMJEJ87EI,fit,06ebd3927210046eae969ff592645ed4c9fa486618d09ceeeebead8f37c6e1c5,0,30,4,0.1111111111111111,-4.1986846923828125,-3.7261908054351807,-4.532759666442871,0.3340749740600586,-0.47249388694763184,True,True,True,True
Toys,A34B2WMJEJ87EI,fit,06ebd3927210046eae969ff592645ed4c9fa486618d09ceeeebead8f37c6e1c5,1,27,4,0.1111111111111111,-1.9860423803329468,-1.8405011892318726,-1.7962087392807007,-0.1898336410522461,-0.14554119110107422,False,False,True,True
Toys,A34B2WMJEJ87EI,fit,06ebd3927210046eae969ff592645ed4c9fa486618d09ceeeebead8f37c6e1c5,2,30,4,0.1111111111111111,-2.443145513534546,-2.722219467163086,-2.4059505462646484,-0.03719496726989746,0.27907395362854004,False,False,True,True
Toys,A34B2WMJEJ87EI,fit,06ebd3927210046eae969ff592645ed4c9fa486618d09ceeeebead8f37c6e1c5,3,1,4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A34B2WMJEJ87EI,fit,06ebd3927210046eae969ff592645ed4c9fa486618d09ceeeebead8f37c6e1c5,4,1,4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3TIIN4OU62MU5,fit,06f103c9202ae549ecb22f4c2caba181a614fde9ad7154461540db35b35c5f83,0,30,3,0.0,-2.6246938705444336,-3.284224510192871,-2.648376703262329,0.023682832717895508,0.6595306396484375,True,False,True,True
Toys,A3TIIN4OU62MU5,fit,06f103c9202ae549ecb22f4c2caba181a614fde9ad7154461540db35b35c5f83,1,20,3,0.0,-2.3726906776428223,-2.16534423828125,-2.0287744998931885,-0.3439161777496338,-0.20734643936157227,False,False,True,True
Toys,A3TIIN4OU62MU5,fit,06f103c9202ae549ecb22f4c2caba181a614fde9ad7154461540db35b35c5f83,2,19,3,0.0,-0.9912631511688232,-2.231513023376465,-2.4812517166137695,1.4899885654449463,1.2402498722076416,True,False,True,True
Toys,A3TIIN4OU62MU5,fit,06f103c9202ae549ecb22f4c2caba181a614fde9ad7154461540db35b35c5f83,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3TIIN4OU62MU5,fit,06f103c9202ae549ecb22f4c2caba181a614fde9ad7154461540db35b35c5f83,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A22PZYFDKHHP74,fit,06ffc70dcebb479ee6ec73de9180477ea6b404c330a87b1f8a432cb92f7f2a8f,0,30,2,0.0,-2.4087717533111572,-2.8545241355895996,-2.232253313064575,-0.17651844024658203,0.4457523822784424,False,False,True,True
Toys,A22PZYFDKHHP74,fit,06ffc70dcebb479ee6ec73de9180477ea6b404c330a87b1f8a432cb92f7f2a8f,1,27,2,0.0,-2.842402696609497,-2.95719838142395,-2.8298184871673584,-0.012584209442138672,0.11479568481445312,False,False,True,True
Toys,A22PZYFDKHHP74,fit,06ffc70dcebb479ee6ec73de9180477ea6b404c330a87b1f8a432cb92f7f2a8f,2,9,2,0.0,-4.062773704528809,-4.162935256958008,-3.935866355895996,-0.1269073486328125,0.10016155242919922,False,False,True,True
Toys,A22PZYFDKHHP74,fit,06ffc70dcebb479ee6ec73de9180477ea6b404c330a87b1f8a432cb92f7f2a8f,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A22PZYFDKHHP74,fit,06ffc70dcebb479ee6ec73de9180477ea6b404c330a87b1f8a432cb92f7f2a8f,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A14M1HSN0AZGYL,fit,070aea743161fd98e44bfa6de812133c5becef39cd40d779f2fe220d625dc11e,0,30,9,0.1111111111111111,-0.807262659072876,-1.0481889247894287,-0.9654875993728638,0.1582249402999878,0.24092626571655273,True,False,True,True
Toys,A14M1HSN0AZGYL,fit,070aea743161fd98e44bfa6de812133c5becef39cd40d779f2fe220d625dc11e,1,21,9,0.1111111111111111,-0.20193053781986237,-0.9659974575042725,-0.8697277307510376,0.6677971929311752,0.7640669196844101,True,False,True,True
Toys,A14M1HSN0AZGYL,fit,070aea743161fd98e44bfa6de812133c5becef39cd40d779f2fe220d625dc11e,2,15,9,0.1111111111111111,-0.016169482842087746,-0.906897783279419,-1.234001636505127,1.2178321536630392,0.8907283004373312,True,False,True,True
Toys,A14M1HSN0AZGYL,fit,070aea743161fd98e44bfa6de812133c5becef39cd40d779f2fe220d625dc11e,3,1,9,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A14M1HSN0AZGYL,fit,070aea743161fd98e44bfa6de812133c5becef39cd40d779f2fe220d625dc11e,4,1,9,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ATO06M2U1Q15L,fit,070b8144c1004207b9577c98736a5f1fb35fc0b6e92ad481e499633dc1e7c2d4,0,30,3,0.0,-1.7657878398895264,-2.20558762550354,-2.2225468158721924,0.456758975982666,0.43979978561401367,True,False,True,True
Toys,ATO06M2U1Q15L,fit,070b8144c1004207b9577c98736a5f1fb35fc0b6e92ad481e499633dc1e7c2d4,1,44,3,0.0,-3.090156078338623,-4.765546798706055,-6.80466365814209,3.714507579803467,1.6753907203674316,True,False,True,True
Toys,ATO06M2U1Q15L,fit,070b8144c1004207b9577c98736a5f1fb35fc0b6e92ad481e499633dc1e7c2d4,2,10,3,0.0,-0.8148372769355774,-0.9329553842544556,-1.133453369140625,0.3186160922050476,0.11811810731887817,True,False,True,True
Toys,ATO06M2U1Q15L,fit,070b8144c1004207b9577c98736a5f1fb35fc0b6e92ad481e499633dc1e7c2d4,3,3,3,0.0,-0.6289191246032715,-0.5770567655563354,-0.4102947413921356,-0.21862438321113586,-0.051862359046936035,False,False,True,True
Toys,ATO06M2U1Q15L,fit,070b8144c1004207b9577c98736a5f1fb35fc0b6e92ad481e499633dc1e7c2d4,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ALQMZVXPJ0Y3A,fit,070c72460c65f5af6050d1a32d008406b1def800c4744e1350aff8c2048faa2c,0,30,8,0.0,-1.1008950471878052,-1.434927225112915,-1.7584986686706543,0.6576036214828491,0.33403217792510986,True,False,True,True
Toys,ALQMZVXPJ0Y3A,fit,070c72460c65f5af6050d1a32d008406b1def800c4744e1350aff8c2048faa2c,1,24,8,0.0,-0.8165985345840454,-1.4354438781738281,-1.2652769088745117,0.4486783742904663,0.6188453435897827,True,False,True,True
Toys,ALQMZVXPJ0Y3A,fit,070c72460c65f5af6050d1a32d008406b1def800c4744e1350aff8c2048faa2c,2,28,8,0.0,-0.15002010762691498,-0.5965412259101868,-1.6991446018218994,1.5491244941949844,0.4465211182832718,True,False,True,True
Toys,ALQMZVXPJ0Y3A,fit,070c72460c65f5af6050d1a32d008406b1def800c4744e1350aff8c2048faa2c,3,1,8,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ALQMZVXPJ0Y3A,fit,070c72460c65f5af6050d1a32d008406b1def800c4744e1350aff8c2048faa2c,4,1,8,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1E55W6ES0FY17,fit,0717bee882501ad4c5c143caae414d42adb0e16f4e94a0225e148d77ee3c9a44,0,30,12,0.0,-3.780672550201416,-3.7964038848876953,-4.221835136413574,0.4411625862121582,0.015731334686279297,True,True,True,True
Toys,A1E55W6ES0FY17,fit,0717bee882501ad4c5c143caae414d42adb0e16f4e94a0225e148d77ee3c9a44,1,44,12,0.0,-3.2282838821411133,-5.036604881286621,-3.4349348545074463,0.206650972366333,1.8083209991455078,True,False,True,True
Toys,A1E55W6ES0FY17,fit,0717bee882501ad4c5c143caae414d42adb0e16f4e94a0225e148d77ee3c9a44,2,8,12,0.0,-0.00027307120035402477,-0.17168360948562622,-0.008793440647423267,0.008520369447069243,0.1714105382852722,True,False,True,True
Toys,A1E55W6ES0FY17,fit,0717bee882501ad4c5c143caae414d42adb0e16f4e94a0225e148d77ee3c9a44,3,1,12,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1E55W6ES0FY17,fit,0717bee882501ad4c5c143caae414d42adb0e16f4e94a0225e148d77ee3c9a44,4,1,12,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1E3LC7ZBXYHGU,fit,071ab311138214564bf294c484a569b18a96f49aa4b904c434abc24eede5de26,0,30,2,0.0,-0.8334658145904541,-2.8595027923583984,-1.9285378456115723,1.0950720310211182,2.0260369777679443,True,False,True,True
Toys,A1E3LC7ZBXYHGU,fit,071ab311138214564bf294c484a569b18a96f49aa4b904c434abc24eede5de26,1,15,2,0.0,-0.022003335878252983,-0.048778992146253586,-0.1372697353363037,0.11526639945805073,0.026775656268000603,True,True,True,True
Toys,A1E3LC7ZBXYHGU,fit,071ab311138214564bf294c484a569b18a96f49aa4b904c434abc24eede5de26,2,34,2,0.0,-6.595869541168213,-7.49088191986084,-7.403781414031982,0.8079118728637695,0.895012378692627,True,False,True,True
Toys,A1E3LC7ZBXYHGU,fit,071ab311138214564bf294c484a569b18a96f49aa4b904c434abc24eede5de26,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1E3LC7ZBXYHGU,fit,071ab311138214564bf294c484a569b18a96f49aa4b904c434abc24eede5de26,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3QMSZMR1R2F6Z,fit,071ae94bfb1d0aa716551ce4aec3cba17b4f8b3874112e3e3cc22358b52cc5bc,0,30,3,0.0,-0.12192008644342422,-0.3426429033279419,-0.06705767661333084,-0.054862409830093384,0.22072281688451767,False,False,True,True
Toys,A3QMSZMR1R2F6Z,fit,071ae94bfb1d0aa716551ce4aec3cba17b4f8b3874112e3e3cc22358b52cc5bc,1,29,3,0.0,-1.5460087060928345,-2.772550106048584,-4.057936668395996,2.5119279623031616,1.2265413999557495,True,False,True,True
Toys,A3QMSZMR1R2F6Z,fit,071ae94bfb1d0aa716551ce4aec3cba17b4f8b3874112e3e3cc22358b52cc5bc,2,7,3,0.0,-0.024296969175338745,-0.0802231952548027,-0.02230345830321312,-0.0019935108721256256,0.05592622607946396,False,False,True,True
Toys,A3QMSZMR1R2F6Z,fit,071ae94bfb1d0aa716551ce4aec3cba17b4f8b3874112e3e3cc22358b52cc5bc,3,2,3,0.0,-0.24328970909118652,-0.49552446603775024,-0.23772794008255005,-0.005561769008636475,0.2522347569465637,False,False,True,True
Toys,A3QMSZMR1R2F6Z,fit,071ae94bfb1d0aa716551ce4aec3cba17b4f8b3874112e3e3cc22358b52cc5bc,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AEZMYVH0STCB,calibration,0010671b878eb148f5c748b6e484929468ae0524f8a4dac48310df0e9f8891c6,0,30,6,0.1111111111111111,-2.1576263904571533,-2.161604166030884,-2.3498830795288086,0.19225668907165527,0.003977775573730469,True,True,True,True
Toys,AEZMYVH0STCB,calibration,0010671b878eb148f5c748b6e484929468ae0524f8a4dac48310df0e9f8891c6,1,53,6,0.1111111111111111,-1.9347175359725952,-2.6796088218688965,-2.000598192214966,0.0658806562423706,0.7448912858963013,True,False,True,True
Toys,AEZMYVH0STCB,calibration,0010671b878eb148f5c748b6e484929468ae0524f8a4dac48310df0e9f8891c6,2,44,6,0.1111111111111111,-2.9180002212524414,-3.9632232189178467,-3.528183937072754,0.6101837158203125,1.0452229976654053,True,False,True,True
Toys,AEZMYVH0STCB,calibration,0010671b878eb148f5c748b6e484929468ae0524f8a4dac48310df0e9f8891c6,3,1,6,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AEZMYVH0STCB,calibration,0010671b878eb148f5c748b6e484929468ae0524f8a4dac48310df0e9f8891c6,4,1,6,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A32E0D8WI1IN87,calibration,001407b100c47b41e5985bf275e7fd69602216bd25f0c3dab9c253bfebbe6a68,0,30,19,0.1111111111111111,-0.9956276416778564,-0.9547555446624756,-1.0610307455062866,0.06540310382843018,-0.04087209701538086,True,True,True,True
Toys,A32E0D8WI1IN87,calibration,001407b100c47b41e5985bf275e7fd69602216bd25f0c3dab9c253bfebbe6a68,1,24,19,0.1111111111111111,-0.6036120653152466,-0.5745641589164734,-0.4710562229156494,-0.13255584239959717,-0.029047906398773193,False,False,True,True
Toys,A32E0D8WI1IN87,calibration,001407b100c47b41e5985bf275e7fd69602216bd25f0c3dab9c253bfebbe6a68,2,186,19,0.1111111111111111,-2.593709707260132,-2.405592679977417,-1.8842535018920898,-0.709456205368042,-0.18811702728271484,False,False,True,True
Toys,A32E0D8WI1IN87,calibration,001407b100c47b41e5985bf275e7fd69602216bd25f0c3dab9c253bfebbe6a68,3,2,19,0.1111111111111111,-0.2360420972108841,-0.22092323005199432,-0.14114099740982056,-0.09490109980106354,-0.01511886715888977,False,False,True,True
Toys,A32E0D8WI1IN87,calibration,001407b100c47b41e5985bf275e7fd69602216bd25f0c3dab9c253bfebbe6a68,4,2,19,0.1111111111111111,-0.40168076753616333,-0.07456398010253906,-0.15029782056808472,-0.2513829469680786,-0.32711678743362427,False,False,True,True
Toys,A2GJAQK1JDDC51,calibration,0026a855ac8d7a88fbdedfda83d2d00af518a6e06667d49a4eff900ba4f3bc9a,0,30,4,0.0,-0.46542200446128845,-1.1220595836639404,-0.8214851021766663,0.3560630977153778,0.656637579202652,True,False,True,True
Toys,A2GJAQK1JDDC51,calibration,0026a855ac8d7a88fbdedfda83d2d00af518a6e06667d49a4eff900ba4f3bc9a,1,25,4,0.0,-0.7363119721412659,-1.058035969734192,-0.9533827304840088,0.21707075834274292,0.321723997592926,True,False,True,True
Toys,A2GJAQK1JDDC51,calibration,0026a855ac8d7a88fbdedfda83d2d00af518a6e06667d49a4eff900ba4f3bc9a,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2GJAQK1JDDC51,calibration,0026a855ac8d7a88fbdedfda83d2d00af518a6e06667d49a4eff900ba4f3bc9a,3,2,4,0.0,-4.708655978902243e-05,-0.07110258936882019,-0.0054246606305241585,0.005377574070735136,0.07105550280903117,True,True,True,True
