item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B001AL4DBA,26891 3485 20576 1831 185 26857 5982,26891 3485 20576 1831 185 26857,30,245,-21.234407424926758,-12.836060523986816,0.0,0.13483172016649725
B001ALPKXA,643 16377 2045 22974 3549 6995 6745,643 16377 2045 22974 3549 6995,5,68,-22.791311264038086,-15.903965950012207,0.0,0.5713471095750435
B001AMOKR6,26570 2880 27720 2128 20725 710 4719,26570 2880 27720 2128 20725 710,5,39,-23.236881256103516,-30.77420425415039,0.0,0.020814036213939957
B001AN0UTC,3361 6033 5304 8619 4900 11719 16173,3361 6033 5304 8619 4900 11719,30,287,-23.471481323242188,-21.790700912475586,0.0,0.2927576331693267
B001ANOONK,27406 25039 19919 8591 6561 10219 5470,27406 25039 19919 8591 6561 10219,5,9,-23.326034545898438,-20.643648147583008,0.0,-1.4041948370866422
B001ANOOOE,25597 25039 15938 11558 5566 898 2905,25597 25039 15938 11558 5566 898,3,16,-23.27451515197754,-21.29653549194336,0.0,-0.40014113104354543
B001AO0WCG,2565 13377 8030 173 4293 15056 152 632,2565 13377 8030 173 4293 15056 152,91,4198,-18.071834564208984,-11.28231430053711,0.4573674201965332,1.8754050818874308
B001AO0WDA,1268 12518 3268 28203 2304 16054 521,1268 12518 3268 28203 2304 16054,4,13,-19.50615882873535,-19.514423370361328,0.0,-0.8521262547866026
B001AQ6HDM,1580 5700 7125 658 2096 3825 24073,1580 5700 7125 658 2096 3825,6,12,-21.340959548950195,-24.23509979248047,0.0,-1.296812076048047
B001AROTDG,6001 15405 3607 25312 420 1752 651,6001 15405 3607 25312 420 1752,3,5,-25.317628860473633,-21.857372283935547,0.0,-1.4987534197116545
B001ARQWW2,11477 30312 15405 15167 13221 18717 6654,11477 30312 15405 15167 13221 18717,40,1159,-22.00533103942871,-16.039602279663086,0.0,1.4037036391283824
B001ARQYV6,1268 12518 20459 1770 2304 12812 11385,1268 12518 20459 1770 2304 12812,2,42,-21.94339370727539,-23.586688995361328,0.0,0.8824748006015053
B001ARSVI0,11477 15167 30312 5551 15405 996 20070,11477 15167 30312 5551 15405 996,6,42,-21.562824249267578,-19.44050407409668,0.0,-0.07303664442593139
B001ARSVTY,5595 20682 6647 18596 12184 3935 343,5595 20682 6647 18596 12184 3935,5,18,-23.489553451538086,-15.893013000488281,0.0,-0.7377159036088585
B001ARUX8G,5595 26367 17255 792 4853 6910 1951,5595 26367 17255 792 4853 6910,13,51,-25.142541885375977,-18.348857879638672,0.0,-0.611846421229405
B001ASYBS8,17236 14038 2576 181 1033 16825 6134,17236 14038 2576 181 1033 16825,4,13,-21.575939178466797,-20.452987670898438,0.0,-0.8521262547866026
B001AUQMVK,1453 25848 7108 7657 10503 1170 26144,1453 25848 7108 7657 10503 1170,4,11,-23.94554328918457,-24.90280532836914,0.0,-1.012468904861782
B001AUYS3O,945 7997 4772 3574 222 15302 4608,945 7997 4772 3574 222 15302,2,19,-22.087234497070312,-17.5986328125,0.0,0.10338519024083581
B001AV4D7Y,1268 14205 14915 16899 17694 1927 1788,1268 14205 14915 16899 17694 1927,3,2,-19.79486083984375,-15.372573852539062,0.0,-2.287210780075924
B001AVNE9C,26891 20576 6001 27336 12100 1247 420,26891 20576 6001 27336 12100 1247,8,67,-22.064912796020508,-17.767337799072266,0.0,0.12132289092750348
B001AVWSLW,887 8140 14417 8156 21045 19978 11739,887 8140 14417 8156 21045 19978,6,4,-21.94270133972168,-15.498188018798828,0.0,-2.318463323580028
B001AWDWWA,16087 26530 1999 185 3619 630 8726,16087 26530 1999 185 3619 630,11,76,-18.221052169799805,-14.426153182983398,0.0,-0.05579483799142615
B001AWG0BK,3022 26942 1999 1859 185 3648 5436,3022 26942 1999 1859 185 3648,8,2,-21.290267944335938,-15.484421730041504,0.0,-3.1745139750768256
B001AWG0IS,3022 26942 1999 13863 6293 185 249,3022 26942 1999 13863 6293 185,3,12,-22.764074325561523,-18.628591537475586,0.0,-0.6777728676418242
B001AWJ5PI,16087 1999 9980 14771 185 16899 1927,16087 1999 9980 14771 185 16899,2,25,-21.710493087768555,-17.432342529296875,0.0,0.3716491768355148
B001AWL010,1580 6301 1999 1433 185 21416 13419,1580 6301 1999 1433 185 21416,8,11,-18.582609176635742,-22.609296798706055,0.0,-1.6484576715817774
B001AWVR5O,8552 13726 11270 23714 17204 4895 25987,8552 13726 11270 23714 17204 4895,4,4,-23.756093978881836,-21.65599822998047,0.0,-1.9507385434547118
B001AXIWGA,1044 11091 9901 2725 1625 6997 7096,1044 11091 9901 2725 1625 6997,7,1,-20.578792572021484,-19.484342575073242,0.0,-3.5601764558888114
B001AY8XSQ,19831 8763 7994 1829 5285 29045 646,19831 8763 7994 1829 5285 29045,4,1,-19.357318878173828,-16.25594711303711,0.0,-3.049350832122821
B001AZIY6Q,17236 28451 181 1033 5155 6561 2576,17236 28451 181 1033 5155 6561,5,7,-20.103017807006836,-18.483062744140625,0.0,-1.640583615150872
B001AZPK90,26570 3062 3491 19545 212 20734 2555,26570 3062 3491 19545 212 20734,5,8,-20.842639923095703,-12.558104515075684,0.0,-1.5154204721968654
B001AZS6R8,945 10775 4883 12572 142 2358 21588,945 10775 4883 12572 142 2358,12,24,-20.074031829833984,-20.057315826416016,0.0,-1.2777940702122859
B001AZXB0A,945 27363 4883 12572 18447 21588 25980,945 27363 4883 12572 18447 21588,4,9,-19.281599044799805,-10.320330619812012,0.0,-1.2035241416244915
B001B0TLYE,10758 699 13711 5189 6589 5254 2396,10758 699 13711 5189 6589 5254,4,14,-21.499387741088867,-20.51047706604004,0.0,-0.7806672908044572
B001B0X05U,1076 18082 15075 388 1692 12910 15529,1076 18082 15075 388 1692 12910,10,17,-22.292587280273438,-19.494060516357422,0.0,-1.4399129196887195
B001B153BS,1268 3441 2899 152 24787 2658 21316,1268 3441 2899 152 24787 2658,8,27,-21.09596061706543,-24.820518493652344,0.0,-0.776618702278455
B001B1831U,25097 22898 3701 22883 5255 1780 29110,25097 22898 3701 22883 5255 1780,27,139,-23.68448829650879,-31.621248245239258,0.0,-0.32685994686581665
B001B1MFM8,19041 27489 5405 10682 1104 6273 5977,19041 27489 5405 10682 1104 6273,4,15,-25.547557830810547,-27.632631301879883,0.0,-0.7139759163057846
B001B1QMKO,1580 12513 249 15977 16506 7520 7966,1580 12513 249 15977 16506 7520,5,20,-22.47856330871582,-21.7614803314209,0.0,-0.6350617495487736
B001B1T2SS,26891 25110 17471 28723 11409 20236 6043,26891 25110 17471 28723 11409 20236,30,342,-27.34321403503418,-25.59623908996582,0.0,0.4678064306342016
B001B2A2LS,768 5548 635 5094 3009 1751 2907,768 5548 635 5094 3009 1751,4,2,-23.079565048217773,-16.57155418395996,0.0,-2.5385252083568304
B001B2RX10,17236 21416 3537 9114 19812 3441 19649,17236 21416 3537 9114 19812 3441,13,55,-22.924375534057617,-19.10807991027832,0.0,-0.5370452081467061
B001B488WG,11477 20609 2899 6136 7353 16683 23946,11477 20609 2899 6136 7353 16683,29,147,-19.513202667236328,-17.728029251098633,0.0,-0.34130063102061037
B001B4NBOQ,1043 20701 2696 2037 2306 4371 7388,1043 20701 2696 2037 2306 4371,9,23,-21.331422805786133,-19.656038284301758,0.0,-1.0450299209110927
B001B4SEY8,10758 5265 1907 3986 6029 2754 986,10758 5265 1907 3986 6029 2754,3,6,-19.999494552612305,-17.072097778320312,0.0,-1.331699335048489
B001B54XL0,945 15866 5260 8632 3711 8631 3574,945 15866 5260 8632 3711 8631,6,4,-22.08139419555664,-23.63207244873047,0.0,-2.318463323580028
B001B5AZWQ,17236 2280 4895 15534 3136 1739 2805,17236 2280 4895 15534 3136 1739,4,3,-23.818937301635742,-26.457944869995117,0.0,-2.2020529717356183
B001B5ZFNA,10758 18222 7979 3157 839 11236 14838,10758 18222 7979 3157 839 11236,4,8,-20.715347290039062,-19.477184295654297,0.0,-1.3147497767347147
B001B611L4,9763 1795 3047 21970 9891 17472 7089,9763 1795 3047 21970 9891 17472,9,31,-27.34962272644043,-19.305072784423828,0.0,-0.7520427962296186
B001B7CJDM,11477 596 25278 2463 1814 25529 1042,11477 596 25278 2463 1814 25529,7,1,-22.14418601989746,-20.405132293701172,0.0,-3.5601764558888114
B001B7EXZY,23216 3030 6098 15099 13971 1814 10217,23216 3030 6098 15099 13971 1814,4,2,-20.869653701782227,-15.241556167602539,0.0,-2.5385252083568304
B001B7GJ2E,21935 6494 1464 3313 1486 7446 25616,21935 6494 1464 3313 1486 7446,56,705,-22.143644332885742,-19.087574005126953,0.0,0.5739275896857619
B001B7KJUW,21935 5045 3772 1149 1464 8343 9386,21935 5045 3772 1149 1464 8343,5,11,-20.601381301879883,-16.836685180664062,0.0,-1.2131396003239328
B001B7MAU4,4502 20266 1520 1101 996 3224 303,4502 20266 1520 1101 996 3224,8,14,-20.615697860717773,-11.601263046264648,0.0,-1.4166560575244525
B001B7PUBK,123 3292 1225 1464 7919 8499 4853,123 3292 1225 1464 7919 8499,7,5,-23.39004135131836,-19.97412109375,0.0,-2.2608934717585516
B001B7PVRS,123 3292 9759 4535 1225 14550 8629,123 3292 9759 4535 1225 14550,30,224,-23.808780670166016,-16.03230094909668,0.0,0.04541048011423143
B001B8OKK6,16087 2217 490 610 1131 4271 3710,16087 2217 490 610 1131 4271,4,5,-19.16656494140625,-10.596855163574219,0.0,-1.750067847992561
B001B9BDPA,945 2091 17413 2045 1436 7947 10919,945 2091 17413 2045 1436 7947,4,14,-21.422224044799805,-21.069583892822266,0.0,-0.7806672908044572
B001B9RGVU,25597 670 5958 22382 22118 19738 27270,25597 670 5958 22382 22118 19738,10,4,-23.12580680847168,-24.86357879638672,0.0,-2.7980364038419143
B001B9S416,5432 12533 11178 24151 5670 8711 10401,5432 12533 11178 24151 5670 8711,4,0,-22.78805160522461,-25.100566864013672,0.0,-4.147963120790932
B001BAFQMK,7704 27363 27341 20368 12797 22520 2134,7704 27363 27341 20368 12797 22520,4,20,-23.416671752929688,-23.18818473815918,0.0,-0.43439105408662293
B001BAFQOS,18311 2908 7704 27341 13804 4227 8689,18311 2908 7704 27341 13804 4227,17,71,-20.59173583984375,-20.30278205871582,0.0,-0.5432419746842179
B001BAG38G,5949 26459 3276 7922 2576 83 7273,5949 26459 3276 7922 2576 83,13,268,-20.063493728637695,-19.175273895263672,0.0,1.039422685049825
B001BALMCS,14143 2072 6522 7161 7387 11706 16753,14143 2072 6522 7161 7387 11706,57,538,-22.977054595947266,-17.74542236328125,0.0,0.28626400533842666
B001BAM7HW,7704 27341 2908 10680 8911 4126 16087,7704 27341 2908 10680 8911 4126,13,31,-21.27890968322754,-17.361839294433594,0.0,-1.1034406830675074
B001BAN0FK,14143 2072 3955 11706 858 15176 265,14143 2072 3955 11706 858 15176,16,34,-20.119184494018555,-18.999813079833984,0.0,-1.213139600323931
B001BAROMK,17236 7704 5656 15590 27341 27165 22205,17236 7704 5656 15590 27341 27165,11,24,-25.139057159423828,-28.153783798217773,0.0,-1.1944124612732345
B001BBB18C,7704 19365 1171 8967 8285 27341 27363,7704 19365 1171 8967 8285 27341,7,4,-22.854114532470703,-18.92705726623535,0.0,-2.4615641672207023
B001BBINYM,15496 12181 7066 20547 25990 6778 8710,15496 12181 7066 20547 25990 6778,5,0,-24.430139541625977,-30.77300453186035,0.0,-4.348633816253082
B001BBMG40,15496 12181 7066 2650 28456 7174 7757,15496 12181 7066 2650 28456 7174,5,4,-23.511856079101562,-28.8995361328125,0.0,-2.1514092389168624
B001BBQ1J6,23159 5304 11719 4874 22161 1271 3471,23159 5304 11719 4874 22161 1271,5,23,-20.38235855102539,-13.162178993225098,0.0,-0.4984862145430231
B001BBRPSW,23159 5304 23808 11719 2591 3471 1005,23159 5304 23808 11719 2591 3471,10,92,-20.04453468322754,-13.424036026000977,0.0,0.22509484390019097
B001BBSK5Y,27170 9044 12181 7066 16480 6420 9517,27170 9044 12181 7066 16480 6420,5,10,-23.651493072509766,-25.744449615478516,0.0,-1.3041113785296599
B001BDVPOA,2195 2576 181 13983 1033 9077 8072,2195 2576 181 13983 1033 9077,5,15,-20.751327514648438,-17.242813110351562,0.0,-0.9146466117679353
B001BGBUYW,14517 6327 5951 5534 4141 3739 450,14517 6327 5951 5534 4141 3739,4,30,-21.84537696838379,-14.823020935058594,0.0,-0.037089256617619526
B001BHGB8Q,4216 7316 25341 1256 6433 1066 1016,4216 7316 25341 1256 6433 1066,8,11,-21.853748321533203,-16.426225662231445,0.0,-1.6484576715817774
B001BHNHAG,11477 7700 15150 14 27436 25463 12100,11477 7700 15150 14 27436 25463,8,6,-21.59731674194336,-18.12691879272461,0.0,-2.2190025300493907
B001BHOQRO,11477 15150 3962 27074 18724 1313 3150,11477 15150 3962 27074 18724 1313,4,27,-21.571470260620117,-14.012438774108887,0.0,-0.1406299355584597
B001BHUFTW,11477 15150 6884 2073 1042 3016 495,11477 15150 6884 2073 1042 3016,8,22,-19.229955673217773,-17.229808807373047,0.0,-0.9772893977406074
B001BKFF76,16802 2363 27230 7220 20885 2905 3530,16802 2363 27230 7220 20885 2905,16,3,-19.601696014404297,-15.965665817260742,0.0,-3.501335955865878
B001BKO2ZC,3022 29065 30071 18787 4956 18596 17518,3022 29065 30071 18787 4956 18596,5,10,-22.741334915161133,-18.900503158569336,0.0,-1.3041113785296599
B001BLRYMO,2256 15583 6607 975 10866 9996 2555,2256 15583 6607 975 10866 9996,20,84,-20.129716873168945,-16.16294288635254,0.0,-0.5344118952359445
B001BMJPD4,30551 18722 21234 8058 11925 9858 1189,30551 18722 21234 8058 11925 9858,8,11,-24.501422882080078,-20.236572265625,0.0,-1.6484576715817774
B001BMLJU6,30551 18722 11925 1189 2630 8058 8640,30551 18722 11925 1189 2630 8058,24,31,-22.600404739379883,-18.749652862548828,0.0,-1.6994241151738052
B001BNLDQA,7568 18851 3709 15629 11499 11876 6563,7568 18851 3709 15629 11499 11876,5,2,-21.319917678833008,-22.4534969329834,0.0,-2.739195903818981
B001BODO2A,3575 13840 9763 1678 14910 25138 5426,3575 13840 9763 1678 14910 25138,23,14,-22.730464935302734,-14.955864906311035,0.0,-2.4335903151782965
B001BOFIRO,15629 22520 3113 6374 1552 11876 2775,15629 22520 3113 6374 1552 11876,4,5,-22.626142501831055,-20.16046905517578,0.0,-1.750067847992561
B001BOZXME,30551 18722 4126 22188 12763 8058 1622,30551 18722 4126 22188 12763 8058,4,1,-21.68537712097168,-19.35070037841797,0.0,-3.049350832122821
B001BPFQF2,945 3820 2024 986 2045 1131 6312,945 3820 2024 986 2045 1131,15,88,-22.36610984802246,-23.408649444580078,0.0,-0.2085760153660292
B001BQXTQO,887 5682 23443 3768 1871 18561 24719,887 5682 23443 3768 1871 18561,6,9,-20.731769561767578,-17.917255401611328,0.0,-1.5712489217498078
B001BR97A0,687 12687 22583 11008 4650 1996 4244 632,687 12687 22583 11008 4650 1996 4244,18,432,-22.537029266357422,-14.670141220092773,0.7733726501464844,1.2010730508329441
B001BSH2E2,23216 13476 19311 7708 7220 5168 3827,23216 13476 19311 7708 7220 5168,9,10,-22.18446922302246,-25.670896530151367,0.0,-1.8506550848977295
B001BSJ2PO,16802 7708 10366 19311 3827 1014 1215,16802 7708 10366 19311 3827 1014,6,7,-20.733997344970703,-15.417703628540039,0.0,-1.8076376998140375
B001BSJ7P4,23216 28793 14095 7220 19311 18703 10366,23216 28793 14095 7220 19311 18703,7,0,-21.30426597595215,-15.568131446838379,0.0,-4.658788744556922
B001BVGJPC,10758 3309 1814 855 21997 3136 3827,10758 3309 1814 855 21997 3136,10,22,-23.43028450012207,-18.46518325805664,0.0,-1.1885984914078147
B001C1LBG8,16802 7220 19311 181 1989 1215 8047,16802 7220 19311 181 1989 1215,17,32,-23.572717666625977,-22.58596420288086,0.0,-1.3316993350484871
B001C2E10A,11477 14147 6318 24318 7411 25221 13631,11477 14147 6318 24318 7411 25221,9,1,-22.554502487182617,-19.9418888092041,0.0,-3.796565233953041
B001C2NF5M,11477 2418 17389 8264 22501 9479 22823,11477 2418 17389 8264 22501 9479,4,42,-23.4617977142334,-22.609115600585938,0.0,0.2946881356993849
B001C2WQNY,23216 13476 27747 19311 2422 7708 7220,23216 13476 27747 19311 2422 7708,11,20,-21.448625564575195,-26.025346755981445,0.0,-1.3726606926795526
B001C3HF20,747 18722 26898 26987 1189 2708 4305,747 18722 26898 26987 1189 2708,5,1,-20.67962074279785,-16.790735244750977,0.0,-3.2500215275849715
B001C4Q3UY,19041 31641 21244 15274 9931 15314 17304,19041 31641 21244 15274 9931 15314,8,0,-24.272109985351562,-22.66457176208496,0.0,-4.783951887510927
B001C53IBU,887 3286 5379 20485 1973 29299 15442,887 3286 5379 20485 1973 29299,11,34,-22.185213088989258,-17.579702377319336,0.0,-0.8521262547866009
B001C60YA2,945 7997 4113 16255 12566 27536 18311,945 7997 4113 16255 12566 27536,15,151,-22.30746841430664,-13.895709037780762,0.0,0.32900705756951076
B001C69L6K,643 4974 3983 17788 21764 21074 9367,643 4974 3983 17788 21764 21074,3,11,-23.79592514038086,-19.484724044799805,0.0,-0.7611544765808755
B001C6H6F8,8552 6660 8600 12970 6820 1283 21509,8552 6660 8600 12970 6820 1283,72,471,-23.375577926635742,-27.073917388916016,0.0,-0.07840600324182834
B001C6KMYU,8552 31778 27406 19658 23601 21509 3164,8552 31778 27406 19658 23601 21509,5,2,-25.136219024658203,-21.27711296081543,0.0,-2.739195903818981
B001C7FEMO,22188 3466 9388 3820 3348 986 6136,22188 3466 9388 3820 3348 986,5,7,-23.104724884033203,-24.45164680480957,0.0,-1.640583615150872
B001C9QET4,887 3522 6949 15376 15269 782 7146,887 3522 6949 15376 15269 782,8,50,-20.847387313842773,-20.253875732421875,0.0,-0.16883137066966647
B001CB2OQO,887 3522 23786 31119 11656 6667 15269,887 3522 23786 31119 11656 6667,5,20,-25.412046432495117,-18.031320571899414,0.0,-0.6350617495487736
B001CBEQME,11477 6921 1245 1933 6136 2899 25880,11477 6921 1245 1933 6136 2899,15,30,-20.057571411132812,-22.423555374145508,0.0,-1.2738518837665467
B001CC1VV2,19831 27107 25605 5605 3578 22118 20070,19831 27107 25605 5605 3578 22118,16,31,-24.606731414794922,-17.854812622070312,0.0,-1.304111378529658
B001CCQ84C,5432 8882 28858 11887 3033 10533 9949,5432 8882 28858 11887 3033 10533,5,9,-21.191259384155273,-23.429601669311523,0.0,-1.4041948370866422
B001CE6T76,11477 12115 4145 4550 9539 20185 29144,11477 12115 4145 4550 9539 20185,74,1174,-22.136737823486328,-23.97651481628418,0.0,0.8070601352587419
B001CENUPU,3361 5437 2060 7066 8918 8798 4926,3361 5437 2060 7066 8918 8798,11,30,-23.105195999145508,-29.36528968811035,0.0,-0.9753588952105492
B001CEPXKU,2036 5437 2060 7066 22306 28560 4959,2036 5437 2060 7066 22306 28560,5,2,-22.249759674072266,-18.156564712524414,0.0,-2.739195903818981
B001CEWDHG,19041 5517 27489 5405 5475 4358 322,19041 5517 27489 5405 5475 4358,4,5,-20.685699462890625,-17.48953628540039,0.0,-1.750067847992561
B001CJCFBK,3022 27489 28807 21642 5405 18684 29593,3022 27489 28807 21642 5405 18684,7,43,-25.21619987487793,-23.915876388549805,0.0,-0.19288062590233856
B001CJCFE2,2164 27489 5405 10336 3566 13275 25653,2164 27489 5405 10336 3566 13275,5,5,-20.754316329956055,-22.679941177368164,0.0,-1.9507385434547118
B001CJE0MC,25597 27489 5628 2781 24310 5405 4358,25597 27489 5628 2781 24310 5405,7,20,-22.77461814880371,-16.186298370361328,0.0,-0.9452166778526134
B001CJE0X6,20725 7893 20309 616 2123 25723 15979,20725 7893 20309 616 2123 25723,6,22,-22.98764419555664,-27.814697265625,0.0,-0.7090254111459284
B001CJE0Y0,20725 7893 20309 28360 17282 4139 25723,20725 7893 20309 28360 17282 4139,11,60,-25.115413665771484,-27.932918548583984,0.0,-0.2904422137871201
B001CJFEJU,3022 27489 5405 715 2711 706 8521,3022 27489 5405 715 2711 706,5,51,-20.232336044311523,-16.975589752197266,0.0,0.28609517197655343
B001CJFEKY,3022 1433 27489 5405 20953 29593 8769,3022 1433 27489 5405 20953 29593,6,60,-21.910655975341797,-16.87326431274414,0.0,0.2801026446804933
B001CJFEX6,15496 7893 20547 1035 9467 6778 23360,15496 7893 20547 1035 9467 6778,7,10,-22.9172420501709,-25.656917572021484,0.0,-1.6142663068334997
B001CJFEYK,20725 7893 25723 16845 771 460 1035,20725 7893 25723 16845 771 460,14,101,-23.1030330657959,-25.9964542388916,0.0,-0.004828394399398306
B001CJJ5MM,2164 27489 30512 5405 10336 2024 19574,2164 27489 30512 5405 10336 2024,6,23,-21.241884231567383,-20.79261589050293,0.0,-0.6655402992061887
B001CJJ5NQ,8181 28203 14364 27489 5405 17741 6992,8181 28203 14364 27489 5405 17741,4,32,-19.337482452392578,-20.1042423248291,0.0,0.02642414910470592
B001CJJ5QS,25597 27489 5405 4358 5628 7237 2781,25597 27489 5405 4358 5628 7237,8,36,-21.262737274169922,-15.490716934204102,0.0,-0.4934924463625361
B001CJJ5XG,15496 7893 1035 6955 17686 5394 8874,15496 7893 1035 6955 17686 5394,12,8,-21.824565887451172,-18.669363021850586,0.0,-2.3364010242666957
B001CJMLHS,21628 8130 28832 3052 1656 9238 7490,21628 8130 28832 3052 1656 9238,12,5,-23.236576080322266,-23.438386917114258,0.0,-2.771719095524542
B001CJVP02,8552 2087 4250 24232 1147 16429 2112,8552 2087 4250 24232 1147 16429,9,64,-20.16525650024414,-13.71895980834961,0.0,-0.03536511825947919
B001CL2L6M,2036 1433 1109 18543 12898 12064 11404,2036 1433 1109 18543 12898 12064,4,25,-20.941146850585938,-20.592361450195312,0.0,-0.2161374880666056
B001CL6QG8,3022 1433 3938 1109 23935 7418 26309,3022 1433 3938 1109 23935 7418,5,42,-20.468914031982422,-17.167587280273438,0.0,0.09401744023723424
B001CL6QGS,8181 10550 1433 28203 3372 1109 14718,8181 10550 1433 28203 3372 1109,6,36,-18.577585220336914,-25.364582061767578,0.0,-0.2252284597678571
B001CL88MS,3022 1433 20070 10462 15189 1109 9305,3022 1433 20070 10462 15189 1109,4,21,-20.261653900146484,-21.879409790039062,0.0,-0.3867630050973698
B001CL88QO,14517 21237 13790 1433 15735 18508 265,14517 21237 13790 1433 15735 18508,6,32,-21.961069107055664,-15.500051498413086,0.0,-0.34130063102061037
B001CL9XHW,20725 17439 1433 8115 1109 28360 3302,20725 17439 1433 8115 1109 28360,4,17,-20.644367218017578,-18.26442527770996,0.0,-0.5926150593015169
B001CL9XI6,20725 1433 2641 20070 1109 20518 23935,20725 1433 2641 20070 1109 20518,4,27,-20.62394142150879,-25.155885696411133,0.0,-0.1406299355584597
B001CL9XIQ,3022 1433 13555 19327 10550 28360 1109,3022 1433 13555 19327 10550 28360,4,21,-21.478498458862305,-20.48611831665039,0.0,-0.3867630050973698
B001CLXNZ0,14517 1677 27170 12654 1024 3562 2176,14517 1677 27170 12654 1024 3562,7,43,-20.939788818359375,-19.0504093170166,0.0,-0.19288062590233856
B001CM1XX8,1043 1677 16899 15943 1927 882 7748,1043 1677 16899 15943 1927 882,9,74,-23.15715980529785,-16.129472732543945,0.0,0.10876878332430806
B001CMT83A,19831 9980 7396 19038 10848 3272 641,19831 9980 7396 19038 10848 3272,10,45,-20.874324798583984,-13.386253356933594,0.0,-0.4844014746612846
B001CN3QKK,13467 30202 23407 15011 2045 7570 7484,13467 30202 23407 15011 2045 7570,12,81,-20.944866180419922,-21.152441024780273,0.0,-0.07586416751614955
B001CPM03C,19831 27282 2901 27375 20425 26175 3632 632,19831 27282 2901 27375 20425 26175 3632,21,770,-21.149246215820312,-13.31979751586914,0.12312746047973633,1.6282481761718426
B001CQQQZE,10758 8407 8603 588 27270 26760 19095,10758 8407 8603 588 27270 26760,3,3,-22.221410751342773,-21.406030654907227,0.0,-1.9507385434547118
B001CRX0NO,30551 12513 249 4505 7088 14931 13281,30551 12513 249 4505 7088 14931,4,0,-24.91575050354004,-22.15176010131836,0.0,-4.147963120790932
B001CS6BIY,8058 3418 12448 2685 4554 883 3341,8058 3418 12448 2685 4554 883,15,58,-21.48570442199707,-16.833717346191406,0.0,-0.6225518131421026
B001CSNXLC,1453 8142 18413 24690 3519 727 767,1453 8142 18413 24690 3519 727,4,11,-22.210281372070312,-19.105600357055664,0.0,-1.012468904861782
B001CSOBWW,30551 8058 20138 22188 9170 9905 21045,30551 8058 20138 22188 9170 9905,6,20,-23.803823471069336,-23.09659194946289,0.0,-0.8021158342119392
B001CSROJO,30551 22693 7159 19017 787 3186 11971,30551 22693 7159 19017 787 3186,5,0,-21.881649017333984,-19.427770614624023,0.0,-4.348633816253082
B001CT02B0,887 3252 17317 22277 7708 12149 16164,887 3252 17317 22277 7708 12149,4,13,-24.712329864501953,-27.184131622314453,0.0,-0.8521262547866026
B001CT053U,5949 12940 1979 8435 23443 4651 13287,5949 12940 1979 8435 23443 4651,9,176,-22.12274742126465,-17.583250045776367,0.0,0.9712905343121445
B001CT079C,1076 1498 12057 443 160 28833 24888,1076 1498 12057 443 160 28833,5,6,-19.7653865814209,-18.91950798034668,0.0,-1.7836844587915461
B001CT0954,5949 7377 7102 3335 260 20902 9249,5949 7377 7102 3335 260 20902,21,178,-24.1794376373291,-31.137155532836914,0.0,0.16579712263136592
B001CT09TK,887 1478 25088 4659 15968 11979 12910,887 1478 25088 4659 15968 11979,6,9,-22.465484619140625,-20.93805694580078,0.0,-1.5712489217498078
B001CT0AGC,5949 15785 2617 23204 24455 1692 8888,5949 15785 2617 23204 24455 1692,23,131,-22.348825454711914,-17.941150665283203,0.0,-0.22873211298700546
B001CTI2XA,18311 3821 15358 8402 836 18497 26883,18311 3821 15358 8402 836 18497,5,20,-22.187122344970703,-20.866073608398438,0.0,-0.6350617495487736
B001CTQMIC,23216 13476 10964 7220 19311 8411 2898,23216 13476 10964 7220 19311 8411,44,1013,-21.880264282226562,-17.401533126831055,0.0,1.1749372332651493
B001CTUX5K,23216 6899 858 7220 19311 8950 7708,23216 6899 858 7220 19311 8950,4,3,-20.987689971923828,-21.945117950439453,0.0,-2.2020529717356183
B001CTXRNU,3022 3041 17439 1024 2825 15490 5566,3022 3041 17439 1024 2825 15490,8,15,-20.49415397644043,-22.8164119720459,0.0,-1.3499646830257799
B001CWF2US,30551 5437 2060 7066 8058 4285 10635,30551 5437 2060 7066 8058 4285,2,2,-21.61539649963379,-23.246074676513672,0.0,-1.95073854345471
B001CWJVXC,23216 7220 10964 6899 19311 858 3827,23216 7220 10964 6899 19311 858,6,3,-21.75912094116211,-15.278491020202637,0.0,-2.5697777518609346
B001CXD1AA,12682 5465 19129 1016 15526 16087 1582,12682 5465 19129 1016 15526 16087,26,200,-24.629928588867188,-15.90146255493164,0.0,0.07293097029973516
B001CXP2HU,10758 17043 7662 658 13350 11104 16173,10758 17043 7662 658 13350 11104,3,23,-21.423702239990234,-19.089231491088867,0.0,-0.046501090799965894
B001CY5OSQ,2880 9773 18322 5941 12494 1953 15165,2880 9773 18322 5941 12494 1953,5,4,-23.065114974975586,-21.787940979003906,0.0,-2.1514092389168624
B001CY87TE,16234 14938 2876 1730 7536 2470 586,16234 14938 2876 1730 7536 2470,24,93,-21.771595001220703,-10.28156852722168,0.0,-0.611450224710751
B001CYC4EI,17236 869 1466 356 23946 2244 4782,17236 869 1466 356 23946 2244,19,66,-17.927148818969727,-24.823936462402344,0.0,-0.7239510613626052
B001CYC4I4,17236 869 1817 12210 5974 4782 6352,17236 869 1817 12210 5974 4782,8,10,-19.57902717590332,-19.056795120239258,0.0,-1.7394294497875045
B001CYRV64,1268 14769 10796 22552 20275 7415 14762,1268 14769 10796 22552 20275 7415,5,0,-23.289262771606445,-20.748497009277344,0.0,-4.348633816253082
