user,stratum,history_length,lp_full,lp_coarse_only,lp_minus_oldest,lp_minus_newest,g_all,g_old,g_new
A1D13ZS1SY6IDA,head_hit,3,-0.6254125833511353,-2.810065507888794,-0.6203666925430298,-0.939660906791687,-2.1846529245376587,0.005045890808105469,-0.31424832344055176
A17HMM1M7T9PJ1,head_hit,11,-1.0569734573364258,-2.970006227493286,-1.0187146663665771,-1.3724327087402344,-1.9130327701568604,0.03825879096984863,-0.3154592514038086
A3E288YDBQJQQN,head_hit,3,-0.26777610182762146,-0.33267730474472046,-0.3401140570640564,-0.6003785133361816,-0.064901202917099,-0.07233795523643494,-0.3326024115085602
A3B9C6MZAFC1JX,head_hit,20,-0.5959478616714478,-1.9470508098602295,-0.6062217354774475,-0.6178998947143555,-1.3511029481887817,-0.010273873805999756,-0.021952033042907715
A1WSQ0QRWQC7VI,head_hit,20,-0.7680827975273132,-2.487476348876953,-0.7594751119613647,-1.0710347890853882,-1.71939355134964,0.008607685565948486,-0.30295199155807495
A3GDZ9CCNWBIC0,head_hit,7,-0.6873303055763245,-2.0188674926757812,-0.6661608219146729,-0.47746556997299194,-1.3315371870994568,0.02116948366165161,0.20986473560333252
A1L64QYL2KPIOX,head_hit,4,-1.0469862222671509,-1.8909438848495483,-1.0136849880218506,-1.437294363975525,-0.8439576625823975,0.03330123424530029,-0.390308141708374
AMOYMAQWX70P2,head_hit,10,-0.9529670476913452,-1.5934346914291382,-1.01204514503479,-0.845504641532898,-0.640467643737793,-0.059078097343444824,0.10746240615844727
A3R1BKS6STBOOA,head_hit,4,-0.06929097324609756,-1.2242567539215088,-0.07708857208490372,-0.986941933631897,-1.1549657806754112,-0.007797598838806152,-0.9176509603857994
A1NW9T7VOB14ED,head_hit,8,-1.0034762620925903,-1.4503517150878906,-1.0655133724212646,-1.0346007347106934,-0.4468754529953003,-0.062037110328674316,-0.031124472618103027
APPLP62LJNMPO,head_hit,4,-1.15755033493042,-0.9613987803459167,-1.2458277940750122,-0.8390392065048218,0.19615155458450317,-0.08827745914459229,0.31851112842559814
A6LOC4KOWG5AM,head_hit,3,-0.7385691404342651,-0.9397691488265991,-0.6079503893852234,-1.8898284435272217,-0.20120000839233398,0.13061875104904175,-1.1512593030929565
A2F5CNN4CWET1Z,head_hit,3,-0.5917350649833679,-1.269078016281128,-0.5796982049942017,-2.480731964111328,-0.67734295129776,0.01203685998916626,-1.8889968991279602
A3SBZAOPPY40IT,head_hit,20,-1.0560643672943115,-1.7683579921722412,-0.9451112747192383,-1.190233588218689,-0.7122936248779297,0.11095309257507324,-0.13416922092437744
A2QPGQBU2CAF2D,head_hit,7,-1.0177083015441895,-1.3557335138320923,-1.0289143323898315,-0.9303547143936157,-0.33802521228790283,-0.01120603084564209,0.08735358715057373
A2SDDM1UJ5XRDF,head_hit,3,-0.9437403678894043,-1.3928852081298828,-0.9274284243583679,-1.0959551334381104,-0.4491448402404785,0.016311943531036377,-0.15221476554870605
A32D3SIQGJX2SV,head_hit,15,-1.081230878829956,-2.2509217262268066,-1.070419430732727,-0.9700161218643188,-1.1696908473968506,0.010811448097229004,0.11121475696563721
A16TQOFSGLKWF0,head_hit,3,-0.3145220875740051,-1.2849302291870117,-0.29989561438560486,-1.383090615272522,-0.9704081416130066,0.014626473188400269,-1.0685685276985168
A1GXJW4152V4LJ,head_hit,12,-1.1578513383865356,-1.3892600536346436,-1.145195722579956,-1.1287024021148682,-0.2314087152481079,0.01265561580657959,0.02914893627166748
A3SXNK7GBY7QJO,head_hit,3,-0.7508546113967896,-1.4037083387374878,-0.6776663064956665,-0.6233852505683899,-0.6528537273406982,0.07318830490112305,0.12746936082839966
A3IP8DSICI26MI,head_hit,5,-0.7251002192497253,-1.1566373109817505,-0.7763940095901489,-0.8802324533462524,-0.43153709173202515,-0.051293790340423584,-0.1551322340965271
A2H1L3WQ0RUO4M,head_hit,4,-1.0630106925964355,-1.8925212621688843,-1.1818138360977173,-1.0834091901779175,-0.8295105695724487,-0.11880314350128174,-0.020398497581481934
A25GVCL52LNE05,head_hit,4,-0.5614035725593567,-0.6667448282241821,-0.53834068775177,-0.6065760850906372,-0.10534125566482544,0.02306288480758667,-0.04517251253128052
A1W52TKIOWH9K4,head_hit,3,-1.0781320333480835,-1.6822690963745117,-0.9891931414604187,-1.2144014835357666,-0.6041370630264282,0.0889388918876648,-0.1362694501876831
A3HE6SU1IZO053,head_hit,4,-0.9687297940254211,-1.2316919565200806,-1.0589430332183838,-1.114806056022644,-0.2629621624946594,-0.09021323919296265,-0.1460762619972229
AM3GXWFFVDT29,head_hit,3,-0.7967385053634644,-1.42623770236969,-0.6307074427604675,-1.4311996698379517,-0.6294991970062256,0.16603106260299683,-0.6344611644744873
A3SXKYRPNCIJL5,head_hit,3,-0.8395165205001831,-1.4628403186798096,-0.8117191195487976,-0.9093621373176575,-0.6233237981796265,0.027797400951385498,-0.06984561681747437
AEA28DI91KN7A,head_hit,3,-0.8696067929267883,-1.3207619190216064,-0.8341960906982422,-0.9066108465194702,-0.4511551260948181,0.03541070222854614,-0.037004053592681885
A1H70WK52G194F,head_hit,3,-0.21989735960960388,-1.3532475233078003,-0.18627050518989563,-0.9187302589416504,-1.1333501636981964,0.03362685441970825,-0.6988328993320465
A2FNS49A28Z0IS,head_hit,3,-0.5102993249893188,-0.35746005177497864,-0.5392218232154846,-0.4967588484287262,0.1528392732143402,-0.02892249822616577,0.013540476560592651
A380B2BX1MZNRO,head_hit,4,-0.3813437819480896,-0.5603582262992859,-0.42060786485671997,-0.2915588915348053,-0.1790144443511963,-0.03926408290863037,0.0897848904132843
A3HQJV0OUZ1YCF,head_hit,8,-0.3450867235660553,-1.368843674659729,-0.3587718605995178,-0.8994580507278442,-1.0237569510936737,-0.013685137033462524,-0.5543713271617889
A17E3NBADNTI3X,head_hit,8,-0.9188244342803955,-2.4191718101501465,-1.0113298892974854,-0.928337574005127,-1.500347375869751,-0.09250545501708984,-0.009513139724731445
A2Q3WSYBAWRDXR,head_hit,3,-1.1761529445648193,-1.065016508102417,-1.5229127407073975,-0.8631429672241211,0.11113643646240234,-0.3467597961425781,0.31300997734069824
A2XP4YDXVOA892,head_hit,3,-0.5513646602630615,-1.4015743732452393,-0.5870202779769897,-0.9538238644599915,-0.8502097129821777,-0.03565561771392822,-0.40245920419692993
AP1JH819KQFTC,head_hit,3,-1.0769097805023193,-2.528079032897949,-1.0560747385025024,-1.8916622400283813,-1.4511692523956299,0.020835041999816895,-0.814752459526062
A23DJGTSDIDMM2,head_hit,4,-1.2277079820632935,-2.7078492641448975,-1.3514325618743896,-1.377925157546997,-1.480141282081604,-0.12372457981109619,-0.1502171754837036
A1JJYNZEYLS7F5,head_hit,4,-0.7441655397415161,-1.8812942504882812,-0.7818698287010193,-0.7954895496368408,-1.1371287107467651,-0.037704288959503174,-0.05132400989532471
AYVPBI6TRENK0,head_hit,4,-0.635972797870636,-1.7288061380386353,-0.6723381280899048,-0.4754026532173157,-1.0928333401679993,-0.0363653302192688,0.1605701446533203
A24GMQB0ES1VAI,head_hit,5,-0.701455295085907,-1.8408317565917969,-0.7115217447280884,-1.3366934061050415,-1.13937646150589,-0.010066449642181396,-0.6352381110191345
AN05GBGE65X9J,head_hit,4,-0.3760543763637543,-0.6092756986618042,-0.2639581561088562,-1.222140908241272,-0.23322132229804993,0.11209622025489807,-0.8460865318775177
AHS680SHZ36GP,head_hit,5,-0.5339083671569824,-1.0021264553070068,-0.49170055985450745,-1.0042434930801392,-0.4682180881500244,0.042207807302474976,-0.47033512592315674
A1S40UN8O0IU0K,head_hit,3,-1.0334737300872803,-1.1257010698318481,-1.0286989212036133,-0.9105826616287231,-0.09222733974456787,0.004774808883666992,0.12289106845855713
ADUF6ONSJC16W,head_hit,3,-1.042312741279602,-0.945370078086853,-0.9934274554252625,-1.0112836360931396,0.09694266319274902,0.0488852858543396,0.031029105186462402
A1RWTGBG1S91Z7,head_hit,5,-0.5614184141159058,-1.593003511428833,-1.3417859077453613,-0.482280433177948,-1.0315850973129272,-0.7803674936294556,0.07913798093795776
AWBFXGLVVY7FS,head_hit,5,-0.40291842818260193,-1.0215460062026978,-0.3644135594367981,-0.8082147836685181,-0.6186275780200958,0.03850486874580383,-0.40529635548591614
A3HXO3N75PUZHF,head_hit,4,-0.08377328515052795,-0.4718705713748932,-0.07963531464338303,-0.8174789547920227,-0.38809728622436523,0.004137970507144928,-0.7337056696414948
AOYQ42YW6F6MJ,head_hit,4,-0.7299771904945374,-2.0193793773651123,-1.0970088243484497,-0.669633150100708,-1.289402186870575,-0.36703163385391235,0.060344040393829346
A18BOXF138XC0G,head_hit,4,-1.0331366062164307,-1.299613356590271,-1.0061473846435547,-1.7278000116348267,-0.26647675037384033,0.026989221572875977,-0.694663405418396
ADC6NIWLXP6H,head_hit,5,-0.6264625787734985,-1.3330910205841064,-0.7102595567703247,-0.9370003938674927,-0.7066284418106079,-0.08379697799682617,-0.31053781509399414
A1JA58W1SQEPM3,head_hit,14,-1.1681572198867798,-1.3305418491363525,-1.214646577835083,-1.355501413345337,-0.16238462924957275,-0.04648935794830322,-0.18734419345855713
A3F4VTWR3U1BZ8,head_hit,4,-0.6762175559997559,-1.1195353269577026,-0.667832612991333,-0.4649454653263092,-0.4433177709579468,0.008384943008422852,0.21127209067344666
A2X6IKQ7Y6HRO7,head_hit,6,-0.14144720137119293,-0.7992262840270996,-0.14001359045505524,-0.5924150943756104,-0.6577790826559067,0.0014336109161376953,-0.4509678930044174
AML5JLIMUPWGW,head_hit,3,-0.34648019075393677,-0.8587743043899536,-0.19322486221790314,-0.8498390316963196,-0.5122941136360168,0.15325532853603363,-0.5033588409423828
A24S9OK74AFS38,head_hit,5,-0.8531908988952637,-1.0672533512115479,-0.8540828824043274,-1.0548343658447266,-0.21406245231628418,-0.0008919835090637207,-0.2016434669494629
A2TS0HP6UFDTSS,head_hit,4,-0.5830864310264587,-0.7693408131599426,-0.5564259886741638,-0.6987433433532715,-0.1862543821334839,0.026660442352294922,-0.11565691232681274
A3DY2P44UFOHM5,head_hit,3,-0.3689019978046417,-2.916480302810669,-0.3173390030860901,-2.5368971824645996,-2.547578305006027,0.051562994718551636,-2.167995184659958
A1FVZY822MPIW6,head_hit,5,-0.27944475412368774,-0.7454695701599121,-0.26621562242507935,-1.050303339958191,-0.46602481603622437,0.013229131698608398,-0.7708585858345032
A102DV5B0MSC68,head_hit,3,-1.169118881225586,-1.5912445783615112,-1.2579338550567627,-1.1917253732681274,-0.4221256971359253,-0.08881497383117676,-0.022606492042541504
ALO0F99ZHATEU,head_hit,3,-0.14480584859848022,-0.8452962040901184,-0.17761600017547607,-0.18594034016132355,-0.7004903554916382,-0.03281015157699585,-0.04113449156284332
A2TZSJ53O6FKCG,head_hit,4,-0.3622570037841797,-0.7373815774917603,-0.35911211371421814,-0.720425009727478,-0.37512457370758057,0.003144890069961548,-0.35816800594329834
A1A8GVQFTXG70H,head_hit,3,-1.0532548427581787,-1.093756079673767,-1.1361500024795532,-0.6732431650161743,-0.04050123691558838,-0.08289515972137451,0.3800116777420044
A1G5ASRILGGY4I,head_hit,4,-1.1340395212173462,-1.5457277297973633,-1.0604337453842163,-1.7050371170043945,-0.4116882085800171,0.07360577583312988,-0.5709975957870483
A39U2C1NVCI3VW,head_hit,5,-0.932176411151886,-1.3421661853790283,-1.0619810819625854,-1.1016533374786377,-0.40998977422714233,-0.12980467081069946,-0.1694769263267517
A2N35R5EB9O9DO,head_hit,9,-0.5103241205215454,-1.1972646713256836,-0.5155972838401794,-1.117820382118225,-0.6869405508041382,-0.005273163318634033,-0.6074962615966797
A339D0QQYH0ZRG,head_hit,6,-0.7238293886184692,-1.6272838115692139,-0.7275100350379944,-1.8058230876922607,-0.9034544229507446,-0.0036806464195251465,-1.0819936990737915
A2O9HU1K7TCF7B,head_hit,10,-1.0222488641738892,-1.8192085027694702,-1.0085937976837158,-1.2690454721450806,-0.796959638595581,0.01365506649017334,-0.2467966079711914
A32CHTDJSA7CXA,head_hit,3,-1.3990169763565063,-2.0004544258117676,-1.4370124340057373,-1.4676647186279297,-0.6014374494552612,-0.03799545764923096,-0.06864774227142334
A27NLYFT6LHTKC,head_hit,3,-1.2223119735717773,-1.5149885416030884,-1.200810194015503,-1.2415786981582642,-0.29267656803131104,0.021501779556274414,-0.019266724586486816
A1YDOQXCKITT1H,head_hit,5,-0.9473285675048828,-1.244189739227295,-0.9145212173461914,-1.2808349132537842,-0.2968611717224121,0.032807350158691406,-0.33350634574890137
A1TEXQDB79ZAX2,head_hit,3,-1.187281847000122,-0.9699593782424927,-1.213869571685791,-1.2148171663284302,0.2173224687576294,-0.026587724685668945,-0.027535319328308105
A23KIL9HJREISC,head_hit,7,-1.1877158880233765,-2.0221211910247803,-1.2787096500396729,-1.0022939443588257,-0.8344053030014038,-0.09099376201629639,0.18542194366455078
A1OPZ3BUTEL47R,head_hit,5,-0.3279329538345337,-0.3620871305465698,-0.35299375653266907,-0.5214669108390808,-0.03415417671203613,-0.025060802698135376,-0.19353395700454712
A3JORDWLKLS7GU,head_hit,15,-0.36181020736694336,-1.1000463962554932,-0.3766922354698181,-1.089072585105896,-0.7382361888885498,-0.014882028102874756,-0.7272623777389526
A3H2CKTFZ3B3GD,head_hit,4,-0.7585420608520508,-0.7311789393424988,-0.7525581121444702,-0.9803533554077148,0.027363121509552002,0.005983948707580566,-0.22181129455566406
A12VDGJCWHS8I3,head_hit,3,-1.1839908361434937,-1.8909934759140015,-1.0542266368865967,-1.540602445602417,-0.7070026397705078,0.12976419925689697,-0.35661160945892334
A2V4ZEM7Z5MYVI,head_hit,3,-0.9740667343139648,-0.8699139356613159,-0.8214532136917114,-1.0633361339569092,0.10415279865264893,0.15261352062225342,-0.08926939964294434
A1SR2ZD1JYMJ26,head_hit,3,-0.8777745366096497,-1.8667938709259033,-0.9483144879341125,-1.0897578001022339,-0.9890193343162537,-0.07053995132446289,-0.21198326349258423
A2NBGIORX94UI0,head_hit,4,-0.7108715176582336,-0.6882131099700928,-0.7207361459732056,-0.5842553377151489,0.02265840768814087,-0.009864628314971924,0.12661617994308472
AJRD737DBCRKG,head_hit,4,-0.9866353273391724,-2.115541696548462,-0.9545558094978333,-2.2087459564208984,-1.1289063692092896,0.03207951784133911,-1.222110629081726
A7RKMGNPH9BNB,head_hit,3,-0.7928752899169922,-0.6355621218681335,-0.6459465622901917,-0.5750864148139954,0.15731316804885864,0.14692872762680054,0.21778887510299683
A2X7FCZP3ESM4U,head_hit,7,-1.0064424276351929,-0.7695857286453247,-0.9728139042854309,-0.8940984606742859,0.23685669898986816,0.03362852334976196,0.11234396696090698
A3I1KF122KRF60,head_hit,12,-0.7038902640342712,-1.2667738199234009,-0.7333475351333618,-1.0377037525177002,-0.5628835558891296,-0.029457271099090576,-0.33381348848342896
A1TLCX2PM0TN8P,head_hit,4,-0.29523181915283203,-1.6428101062774658,-0.2972716987133026,-1.43431556224823,-1.3475782871246338,-0.002039879560470581,-1.139083743095398
A2TMKS584AETCV,head_hit,3,-1.2250423431396484,-1.977121353149414,-1.4062230587005615,-1.574001431465149,-0.7520790100097656,-0.18118071556091309,-0.3489590883255005
A3VM9MDLT1CLQF,head_hit,3,-0.9729424715042114,-1.1103007793426514,-0.9295554161071777,-0.8061619997024536,-0.13735830783843994,0.04338705539703369,0.1667804718017578
A1Y25D0HYDZE06,head_hit,6,-1.0176494121551514,-1.9376237392425537,-0.9547799825668335,-1.268425703048706,-0.9199743270874023,0.06286942958831787,-0.2507762908935547
A35KDCZYCO8RH7,head_hit,3,-0.6864911317825317,-1.6658821105957031,-0.6608744263648987,-0.8620227575302124,-0.9793909788131714,0.025616705417633057,-0.17553162574768066
A3VSBETWOE38X4,head_hit,5,-0.8768352270126343,-1.7737261056900024,-0.8817083239555359,-0.8516892194747925,-0.8968908786773682,-0.004873096942901611,0.025146007537841797
A3CTD7K7AGUHRV,head_hit,3,-0.7712928652763367,-0.7378515005111694,-0.7899960875511169,-0.6955357789993286,0.033441364765167236,-0.018703222274780273,0.07575708627700806
AX73AVN2K3PNB,head_hit,3,-0.5872973203659058,-1.098430871963501,-0.8692438006401062,-0.7245562076568604,-0.5111335515975952,-0.28194648027420044,-0.1372588872909546
A2LVCQH2HWU8FT,head_hit,3,-1.0349962711334229,-1.2532730102539062,-1.1454682350158691,-1.0238239765167236,-0.2182767391204834,-0.11047196388244629,0.011172294616699219
A3LEY4WTMDCI2K,head_hit,4,-1.2388453483581543,-1.8819515705108643,-1.2584054470062256,-1.9082027673721313,-0.64310622215271,-0.01956009864807129,-0.669357419013977
A1I477ADGMLVJM,head_hit,7,-1.047188401222229,-1.9767205715179443,-1.118180274963379,-1.4281350374221802,-0.9295321702957153,-0.0709918737411499,-0.38094663619995117
A2MI1JRFZV5YC9,head_hit,4,-0.7103234529495239,-1.7635726928710938,-0.6946722865104675,-1.4011740684509277,-1.0532492399215698,0.015651166439056396,-0.6908506155014038
A2CLCWLN7PZ3U6,head_hit,5,-1.0645561218261719,-1.2252098321914673,-1.1908633708953857,-1.2389806509017944,-0.1606537103652954,-0.12630724906921387,-0.17442452907562256
A3M50ICHEZME71,head_hit,3,-0.05084747076034546,-0.40171805024147034,-0.061051785945892334,-1.6153713464736938,-0.3508705794811249,-0.010204315185546875,-1.5645238757133484
A1M4PX936MHSS9,head_hit,3,-0.8841765522956848,-2.37218976020813,-0.8037567138671875,-0.7095606923103333,-1.488013207912445,0.08041983842849731,0.17461585998535156
AQLUSFMEY8688,head_hit,4,-0.4179469645023346,-1.1567082405090332,-0.4394370913505554,-0.8902366757392883,-0.7387612760066986,-0.021490126848220825,-0.47228971123695374
A2URJVGVIBWGMI,head_hit,5,-0.5056161284446716,-1.2288097143173218,-0.48807811737060547,-1.0285710096359253,-0.7231935858726501,0.017538011074066162,-0.5229548811912537
A1PO5M2023Q8Y6,head_hit,3,-0.9423487782478333,-1.3490064144134521,-0.9165207147598267,-0.8743337392807007,-0.4066576361656189,0.025828063488006592,0.06801503896713257
A3ARXE2KRSM0VF,head_miss,8,-2.1396853923797607,-2.8670811653137207,-2.135824203491211,-2.274869203567505,-0.72739577293396,0.0038611888885498047,-0.13518381118774414
A2GCVTKDDOKRRX,head_miss,5,-1.2528711557388306,-1.636448621749878,-1.3035497665405273,-2.0921034812927246,-0.38357746601104736,-0.05067861080169678,-0.839232325553894
ANO9SHL0H3C29,head_miss,10,-2.215261459350586,-2.0532314777374268,-1.8905227184295654,-2.318100690841675,0.16202998161315918,0.3247387409210205,-0.10283923149108887
A2DMX9ASE4KH40,head_miss,6,-1.7796720266342163,-1.5758485794067383,-1.7380530834197998,-1.870286226272583,0.20382344722747803,0.041618943214416504,-0.0906141996383667
A1VH9DM5ZYHR4L,head_miss,4,-2.456117868423462,-2.138864755630493,-2.4362494945526123,-2.2997243404388428,0.31725311279296875,0.01986837387084961,0.15639352798461914
A2OD23539QMZS5,head_miss,4,-2.135592460632324,-2.136737108230591,-2.286837339401245,-1.8712999820709229,-0.0011446475982666016,-0.1512448787689209,0.26429247856140137
A1UIMH1A869JUV,head_miss,19,-1.6328169107437134,-2.2785627841949463,-1.7335861921310425,-1.6950467824935913,-0.6457458734512329,-0.1007692813873291,-0.06222987174987793
A8KJS2P6E5DCB,head_miss,20,-1.174060583114624,-2.2531585693359375,-1.2653062343597412,-1.1796884536743164,-1.0790979862213135,-0.09124565124511719,-0.005627870559692383
A3CQGHO1TMFYSU,head_miss,3,-1.6891300678253174,-1.965248703956604,-1.9218435287475586,-1.7252743244171143,-0.2761186361312866,-0.2327134609222412,-0.036144256591796875
A30BIXIPK186XL,head_miss,8,-2.230354070663452,-2.945009708404541,-2.2296855449676514,-2.1635825634002686,-0.7146556377410889,0.0006685256958007812,0.0667715072631836
A34IS8UWEQLWOL,head_miss,3,-1.4902722835540771,-3.3125686645507812,-1.9244636297225952,-1.5104849338531494,-1.822296380996704,-0.43419134616851807,-0.020212650299072266
A39KAAOUV3QZZJ,head_miss,6,-2.259521245956421,-1.28168523311615,-2.1401052474975586,-2.190681219100952,0.977836012840271,0.1194159984588623,0.06884002685546875
A3DS41LFTRAOHI,head_miss,3,-1.523713231086731,-1.5753321647644043,-1.467343807220459,-1.4268227815628052,-0.05161893367767334,0.05636942386627197,0.09689044952392578
AD9C8BY3P096Y,head_miss,4,-2.031691074371338,-2.190354108810425,-2.0934431552886963,-2.4402389526367188,-0.15866303443908691,-0.0617520809173584,-0.40854787826538086
APQRD4TFMVL3C,head_miss,3,-1.7722495794296265,-1.9752957820892334,-1.7816054821014404,-1.6753349304199219,-0.20304620265960693,-0.009355902671813965,0.09691464900970459
A1UULJW6V2ERBP,head_miss,7,-1.6886314153671265,-1.658987283706665,-1.6447114944458008,-1.807043433189392,0.029644131660461426,0.043919920921325684,-0.11841201782226562
A3874X0MVV5PV2,head_miss,3,-2.0022668838500977,-3.116701602935791,-2.0569770336151123,-2.0968270301818848,-1.1144347190856934,-0.05471014976501465,-0.09456014633178711
A3P43VFKPJ3X8K,head_miss,4,-1.5677731037139893,-1.7977731227874756,-1.6347576379776,-1.5894393920898438,-0.23000001907348633,-0.06698453426361084,-0.021666288375854492
A3VSUYCR2WFHI,head_miss,18,-1.3510448932647705,-2.0501561164855957,-1.4749367237091064,-1.6473251581192017,-0.6991112232208252,-0.12389183044433594,-0.29628026485443115
AQWS3HBGGR8XW,head_miss,7,-1.6835912466049194,-2.7458882331848145,-1.6481796503067017,-1.7591365575790405,-1.062296986579895,0.03541159629821777,-0.0755453109741211
A2USMIT2CSA08,head_miss,4,-1.6545753479003906,-2.340824842453003,-1.7250502109527588,-1.6663801670074463,-0.6862494945526123,-0.07047486305236816,-0.011804819107055664
AUTXXHPDWKEOL,head_miss,3,-1.3395185470581055,-1.581683874130249,-1.4257651567459106,-1.1376179456710815,-0.24216532707214355,-0.08624660968780518,0.20190060138702393
A3513M2E6P93SD,head_miss,16,-1.7202497720718384,-1.1690019369125366,-1.7083120346069336,-1.725127935409546,0.5512478351593018,0.011937737464904785,-0.0048781633377075195
A1EYY3OKLGDK10,head_miss,3,-2.3672049045562744,-2.2185044288635254,-2.5937561988830566,-2.0037999153137207,0.14870047569274902,-0.22655129432678223,0.3634049892425537
AQJH1WMWQAIWQ,head_miss,4,-2.4476938247680664,-2.7151730060577393,-2.37034273147583,-2.6634879112243652,-0.26747918128967285,0.07735109329223633,-0.21579408645629883
A2YZA9P0YQLOO,head_miss,3,-1.2028653621673584,-1.2916686534881592,-1.2140933275222778,-1.238901138305664,-0.08880329132080078,-0.011227965354919434,-0.036035776138305664
AA8Z3QNYXGL7R,head_miss,3,-1.8411766290664673,-2.5986742973327637,-1.9865303039550781,-1.8537753820419312,-0.7574976682662964,-0.14535367488861084,-0.012598752975463867
A1GJKM6YGR3FM2,head_miss,4,-2.5074899196624756,-4.12017297744751,-2.481912136077881,-3.1908679008483887,-1.6126830577850342,0.025577783584594727,-0.6833779811859131
A22PR4T2I9WY41,head_miss,3,-2.294804096221924,-2.2248923778533936,-2.256706953048706,-2.2701096534729004,0.06991171836853027,0.03809714317321777,0.024694442749023438
A2745XVV6R0SAP,head_miss,5,-1.3432934284210205,-1.5053600072860718,-1.5773530006408691,-1.5814473628997803,-0.16206657886505127,-0.23405957221984863,-0.23815393447875977
A3TQVG5GIFYF09,head_miss,11,-1.5170212984085083,-2.674894094467163,-1.546729326248169,-2.1429877281188965,-1.1578727960586548,-0.029708027839660645,-0.6259664297103882
A3KIR7P97E8XCX,head_miss,3,-1.7776949405670166,-2.6248579025268555,-1.8538841009140015,-1.9865764379501343,-0.8471629619598389,-0.07618916034698486,-0.20888149738311768
A3SMIIOZZUOUBP,head_miss,12,-2.036249876022339,-3.254406452178955,-2.0965933799743652,-2.2563445568084717,-1.2181565761566162,-0.06034350395202637,-0.2200946807861328
A1OA8BH7N6PYWV,head_miss,4,-1.9867630004882812,-2.1810901165008545,-2.2076478004455566,-1.860638976097107,-0.19432711601257324,-0.2208847999572754,0.12612402439117432
A2TSJ11N0EVYH9,head_miss,5,-1.3493759632110596,-1.6903889179229736,-1.2443794012069702,-1.5765347480773926,-0.34101295471191406,0.10499656200408936,-0.227158784866333
A238FTJVZUB880,head_miss,7,-2.337771415710449,-2.3825628757476807,-2.4568045139312744,-2.602761745452881,-0.044791460037231445,-0.1190330982208252,-0.26499032974243164
A224NBGT01D660,head_miss,3,-1.8609278202056885,-1.7223485708236694,-1.7069756984710693,-2.0388705730438232,0.13857924938201904,0.15395212173461914,-0.17794275283813477
A74G5XL08P3TS,head_miss,3,-1.8318488597869873,-2.529597520828247,-1.7996448278427124,-2.0027689933776855,-0.6977486610412598,0.0322040319442749,-0.17092013359069824
A36XDAWWRKB0K1,head_miss,3,-2.9789671897888184,-2.9259400367736816,-2.826314926147461,-2.8505377769470215,0.05302715301513672,0.15265226364135742,0.12842941284179688
A39RQYTAII9IOU,head_miss,3,-1.6762723922729492,-2.460786819458008,-2.153113603591919,-1.8310871124267578,-0.7845144271850586,-0.4768412113189697,-0.1548147201538086
AVXEPHCPSU4KY,head_miss,5,-2.027297019958496,-2.269571542739868,-1.913517951965332,-2.119633197784424,-0.24227452278137207,0.11377906799316406,-0.09233617782592773
A2U2P1UCMZF0DG,head_miss,3,-1.5242631435394287,-2.225496530532837,-1.5474563837051392,-1.6176517009735107,-0.7012333869934082,-0.02319324016571045,-0.09338855743408203
AK7CAW3N1XZV6,head_miss,3,-1.386561632156372,-1.233717441558838,-1.4278552532196045,-1.325964331626892,0.15284419059753418,-0.04129362106323242,0.06059730052947998
AFM7DWQ762149,head_miss,8,-1.3161734342575073,-2.59576416015625,-1.3733726739883423,-1.5221812725067139,-1.2795907258987427,-0.05719923973083496,-0.20600783824920654
AHKHA14E2OB90,head_miss,5,-2.1739518642425537,-2.395397186279297,-2.0830395221710205,-2.0857105255126953,-0.22144532203674316,0.0909123420715332,0.0882413387298584
A1GB8H2W8WLAFR,head_miss,5,-2.304861068725586,-2.3245017528533936,-2.3905303478240967,-2.6243176460266113,-0.019640684127807617,-0.08566927909851074,-0.3194565773010254
A25RMP51FP664I,head_miss,9,-1.7193634510040283,-2.0302531719207764,-1.7985703945159912,-1.463853120803833,-0.31088972091674805,-0.07920694351196289,0.2555103302001953
A195PPXIYVLP99,head_miss,3,-1.5713248252868652,-2.243809700012207,-1.5369378328323364,-2.099616289138794,-0.6724848747253418,0.03438699245452881,-0.5282914638519287
A1IXD10BOGPWO9,head_miss,6,-2.7003509998321533,-3.6635994911193848,-2.577775478363037,-3.185150146484375,-0.9632484912872314,0.12257552146911621,-0.4847991466522217
AI9K7IX2BUMJP,head_miss,4,-2.1444640159606934,-2.2310500144958496,-2.123417615890503,-1.9149799346923828,-0.08658599853515625,0.02104640007019043,0.22948408126831055
A2UJ651ABZP41G,head_miss,5,-1.5407664775848389,-1.8465229272842407,-1.559423565864563,-1.7433820962905884,-0.30575644969940186,-0.01865708827972412,-0.2026156187057495
A1EP3QX5DVC6ID,head_miss,4,-2.005160331726074,-2.6896259784698486,-1.942823052406311,-1.9995567798614502,-0.6844656467437744,0.062337279319763184,0.0056035518646240234
A10CGJVD30HSNB,head_miss,18,-1.9915740489959717,-1.9204156398773193,-1.9650447368621826,-1.8830993175506592,0.07115840911865234,0.026529312133789062,0.1084747314453125
A2AUXC3HGZIJ9J,head_miss,4,-3.321171522140503,-3.4236671924591064,-3.190556049346924,-2.4028007984161377,-0.10249567031860352,0.1306154727935791,0.9183707237243652
A1ZNGFZGG84K50,head_miss,4,-1.4229732751846313,-2.3650128841400146,-1.4346160888671875,-1.3785693645477295,-0.9420396089553833,-0.011642813682556152,0.044403910636901855
