set_id,depth,children,current_mean_margin,assigned_mean_margin,margin_gain,feasible,improved,mean_representativeness_retention
9c01740ff04b160c,4,4,0.11622516770951198,0.0825093884661675,-0.033715779243344485,1,0,1.6639730320540154
8701523f32401d39,5,15,-0.013554662826189804,0.07673935135269969,0.09029401417888949,1,1,1.0
716f30603b185c2f,2,7,0.23738392206598635,0.3128489880843766,0.07546506601839026,1,1,1.0291693895846898
b09e4c186044530e,2,8,0.17682955757590219,0.18769759245988887,0.010868034883986688,1,1,1.1255789852745628
6a87f302960b4705,2,16,0.3005877565997135,0.3221207729086638,0.021533016308950326,1,1,1.0524136451609667
94259dd4c16d7b59,2,6,0.309978559223101,0.3401662116792508,0.030187652456149794,1,1,1.4389817277290302
3d9a368200969b7d,2,17,0.25495495402791307,0.25916057513202473,0.0042056211041116565,1,1,0.997291257101418
b0e2a2b3ab351d69,2,28,0.3045316225433821,0.30909662474360183,0.004565002200219714,1,1,1.1835509904890544
9dd6094fc0d4bf21,3,2,0.06673673135393796,0.14188308686806023,0.07514635551412227,1,1,1.2030999900687722
11690a4bd80a270d,2,34,0.2773418284150227,0.2984349418841533,0.02109311346913062,1,1,1.00316785313038
614469161e8c95f1,3,2,0.2238653984603048,0.15008924242542682,-0.07377615603487797,1,0,1.5607261712584195
c10cb4af594ad7d7,5,2,0.0,0.08832183561912875,0.08832183561912875,1,1,1.0
2b96c6852c43cea3,2,13,0.17959219658325976,0.20085540845355754,0.021263211870297782,1,1,1.1564399128188427
